ID,Long,Lat
2252,-78.899527,42.944072
2253,-78.825099,42.860071
2254,-78.871464,42.89289
2255,-78.815615,42.897051
2256,-78.799919,42.922792
2257,-78.829132,42.917684
2258,-78.875257,42.882207
2259,-78.829365,42.882315
2260,-78.829328,42.948086
2261,-78.823421,42.927519
2262,-78.839263,42.88501
2263,-78.825602,42.893271
2264,-78.807711,42.930075
2265,-78.808983,42.910427
2266,-78.840422,42.921336
2267,-78.817208,42.874081
2268,-78.839934,42.938788
2269,-78.847736,42.911853
2270,-78.87754,42.899268
2271,-78.867787,42.9455
2272,-78.803415,42.887499
2273,-78.883553,42.892448
2274,-78.898412,42.908487
2275,-78.901781,42.945805
2276,-78.817265,42.899298
2277,-78.805896,42.871854
2278,-78.834815,42.919702
2279,-78.881778,42.888117
2280,-78.813648,42.940189
2281,-78.860477,42.94774
2282,-78.90174,42.938605
2283,-78.842229,42.871476
2284,-78.853318,42.942023
2285,-78.877493,42.918355
2286,-78.835203,42.89572
2287,-78.867571,42.882144
2288,-78.838994,42.928199
2289,-78.826684,42.874363
2290,-78.865134,42.904211
2291,-78.807944,42.91213
2292,-78.886071,42.949623
2293,-78.874885,42.898342
2294,-78.804092,42.930906
2295,-78.846645,42.866005
2296,-78.908824,42.950604
2297,-78.879003,42.916578
2298,-78.856103,42.912931
2299,-78.869792,42.910593
2300,-78.822518,42.858156
2301,-78.809759,42.857057
2302,-78.854527,42.894221
2303,-78.884828,42.893762
2304,-78.854004,42.911098
2305,-78.829974,42.894716
2306,-78.8133,42.926991
2307,-78.813382,42.908909
2308,-78.873172,42.89113
2309,-78.830238,42.895374
2310,-78.82647,42.952701
2311,-78.821846,42.915998
2312,-78.850229,42.884024
2313,-78.838735,42.928693
2314,-78.866586,42.911451
2315,-78.873242,42.89006
2316,-78.887981,42.920177
2317,-78.86778,42.911503
2318,-78.897689,42.949784
2319,-78.865485,42.891149
2320,-78.80797,42.939651
2321,-78.814813,42.912199
2322,-78.865522,42.956453
2323,-78.803774,42.873203
2324,-78.838377,42.914426
2325,-78.880625,42.904391
2326,-78.867515,42.943141
2327,-78.814828,42.896257
2328,-78.813778,42.904847
2329,-78.853212,42.900755
2330,-78.877952,42.954419
2331,-78.894545,42.918842
2332,-78.869926,42.89937
2333,-78.883302,42.894561
2334,-78.836004,42.881861
2335,-78.801626,42.930581
2336,-78.845556,42.908401
2337,-78.815776,42.939992
2338,-78.871355,42.901616
2339,-78.841162,42.883963
2340,-78.904196,42.951248
2341,-78.845184,42.935099
2342,-78.898541,42.941084
2343,-78.818348,42.899433
2344,-78.87366,42.95539
2345,-78.817003,42.898914
2346,-78.86693,42.921383
2347,-78.884787,42.923725
2348,-78.890613,42.946538
2349,-78.868271,42.912654
2350,-78.853737,42.909726
2351,-78.813319,42.922052
2352,-78.816635,42.900259
2353,-78.846697,42.904447
2354,-78.838377,42.914426
2355,-78.876885,42.910794
2356,-78.901434,42.951777
2357,-78.814046,42.946663
2358,-78.84446,42.958232
2359,-78.824002,42.846601
2360,-78.832801,42.88324
2361,-78.810118,42.914321
2362,-78.895494,42.959064
2363,-78.807727,42.893472
2364,-78.859979,42.920001
2365,-78.876501,42.88492
2366,-78.855893,42.916252
2367,-78.829179,42.938867
2368,-78.822276,42.949912
2369,-78.840149,42.918565
2370,-78.904265,42.943071
2371,-78.8657,42.897432
2372,-78.874752,42.885803
2373,-78.863073,42.90235
2374,-78.853755,42.922375
2375,-78.835427,42.932405
2376,-78.813767,42.891951
2377,-78.838743,42.912559
2378,-78.807938,42.910401
2379,-78.865071,42.898504
2380,-78.834808,42.88126
2381,-78.877952,42.954419
2382,-78.895682,42.959283
2383,-78.832539,42.882912
2384,-78.880612,42.917233
2385,-78.834086,42.877997
2386,-78.901965,42.953312
2387,-78.847393,42.892619
2388,-78.873374,42.894422
2389,-78.885044,42.915218
2390,-78.822979,42.944251
2391,-78.867034,42.911642
2392,-78.843739,42.920094
2393,-78.873818,42.885668
2394,-78.887002,42.910932
2395,-78.816376,42.940677
2396,-78.874406,42.883773
2397,-78.836202,42.893632
2398,-78.885355,42.903903
2399,-78.868704,42.925714
2400,-78.826365,42.95454
2401,-78.836277,42.911989
2402,-78.837716,42.892139
2403,-78.803385,42.931758
2404,-78.874707,42.947513
2405,-78.828728,42.919441
2406,-78.816429,42.924845
2407,-78.877679,42.912905
2408,-78.845612,42.94794
2409,-78.876983,42.947123
2410,-78.808853,42.854232
2411,-78.828183,42.913625
2412,-78.827466,42.892773
2413,-78.879511,42.913394
2414,-78.876191,42.898284
2415,-78.8624,42.951769
2416,-78.878236,42.935842
2417,-78.874417,42.941504
2418,-78.809086,42.866991
2419,-78.82936,42.843653
2420,-78.831628,42.869825
2421,-78.807483,42.898027
2422,-78.83372,42.870617
2423,-78.828022,42.948363
2424,-78.810253,42.839275
2425,-78.807788,42.889493
2426,-78.821429,42.895036
2427,-78.849316,42.905923
2428,-78.877841,42.899953
2429,-78.869047,42.894845
2430,-78.900029,42.954525
2431,-78.82576,42.914673
2432,-78.87366,42.95539
2433,-78.805296,42.923001
2434,-78.831142,42.91536
2435,-78.899462,42.909527
2436,-78.867496,42.890157
2437,-78.850437,42.914947
2438,-78.867223,42.912053
2439,-78.813849,42.933932
2440,-78.831628,42.869825
2441,-78.806598,42.93219
2442,-78.813303,42.930318
2443,-78.863908,42.946607
2444,-78.878331,42.908705
2445,-78.823449,42.848056
2446,-78.807248,42.926043
2447,-78.803037,42.896719
2448,-78.865043,42.900534
2449,-78.818507,42.852786
2450,-78.876759,42.899984
2451,-78.81241,42.847997
2452,-78.891132,42.900824
2453,-78.874881,42.921116
2454,-78.838228,42.932454
2455,-78.873329,42.884709
2456,-78.898063,42.906019
2457,-78.892997,42.915499
2458,-78.886464,42.90026
2459,-78.886145,42.911374
2460,-78.80334,42.908462
2461,-78.839002,42.8939
2462,-78.888971,42.916623
2463,-78.873329,42.884709
2464,-78.819629,42.912354
2465,-78.877811,42.909228
2466,-78.830992,42.93461
2467,-78.887077,42.941472
2468,-78.850557,42.916731
2469,-78.826584,42.869629
2470,-78.881373,42.889353
2471,-78.803182,42.937575
2472,-78.82117,42.915067
2473,-78.878369,42.886447
2474,-78.826684,42.874363
2475,-78.86778,42.911503
2476,-78.850162,42.937722
2477,-78.801891,42.910358
2478,-78.888452,42.947669
2479,-78.815776,42.939992
2480,-78.829132,42.917684
2481,-78.847137,42.911306
2482,-78.843035,42.939056
2483,-78.800184,42.923861
2484,-78.871719,42.89964
2485,-78.857117,42.897453
2486,-78.807485,42.919238
2487,-78.893166,42.911904
2488,-78.815083,42.924354
2489,-78.845744,42.926318
2490,-78.890475,42.941408
2491,-78.879221,42.899703
2492,-78.808301,42.856072
2493,-78.903779,42.957368
2494,-78.813348,42.929762
2495,-78.821426,42.894213
2496,-78.82477,42.909626
2497,-78.800061,42.910225
2498,-78.889971,42.915095
2499,-78.812266,42.919777
2500,-78.873033,42.893353
2501,-78.839278,42.933741
2502,-78.800875,42.84966
2503,-78.87669,42.924734
2504,-78.816024,42.916422
2505,-78.814991,42.859955
2506,-78.867601,42.872458
2507,-78.822733,42.942612
2508,-78.85033,42.91599
2509,-78.873995,42.899415
2510,-78.814828,42.896257
2511,-78.807824,42.837771
2512,-78.867446,42.944321
2513,-78.873329,42.884709
2514,-78.808815,42.894842
2515,-78.807824,42.837771
2516,-78.896066,42.909701
2517,-78.808881,42.912951
2518,-78.802004,42.942461
2519,-78.873447,42.901968
2520,-78.82735,42.90117
2521,-78.803934,42.907501
2522,-78.807824,42.837771
2523,-78.823551,42.912894
2524,-78.815776,42.939992
2525,-78.849165,42.905594
2526,-78.824018,42.846459
2527,-78.804127,42.888595
2528,-78.894542,42.962716
2529,-78.877496,42.874409
2530,-78.812061,42.935061
2531,-78.80939,42.939923
2532,-78.82089,42.929555
2533,-78.810511,42.929878
2534,-78.819658,42.841781
2535,-78.828331,42.941612
2536,-78.863844,42.94079
2537,-78.816271,42.932528
2538,-78.89057,42.93035
2539,-78.886504,42.885608
2540,-78.880683,42.924394
2541,-78.80163,42.931624
2542,-78.82635,42.855568
2543,-78.838886,42.902023
2544,-78.810857,42.87168
2545,-78.802147,42.929894
2546,-78.849373,42.901779
2547,-78.849369,42.944337
2548,-78.865043,42.900534
2549,-78.838444,42.894341
2550,-78.883751,42.925703
2551,-78.854772,42.885627
2552,-78.907057,42.948496
2553,-78.847075,42.905571
2554,-78.84331,42.889116
2555,-78.87366,42.95539
2556,-78.82355,42.883809
2557,-78.804891,42.945529
2558,-78.90238,42.946808
2559,-78.889575,42.895395
2560,-78.853983,42.897762
2561,-78.808451,42.887132
2562,-78.887981,42.927887
2563,-78.805222,42.871279
2564,-78.867384,42.914632
2565,-78.817643,42.900394
2566,-78.822187,42.946372
2567,-78.812818,42.907703
2568,-78.821542,42.914545
2569,-78.815308,42.894802
2570,-78.807332,42.928567
2571,-78.823951,42.852638
2572,-78.835199,42.940692
2573,-78.864582,42.872987
2574,-78.864975,42.951296
2575,-78.891586,42.931911
2576,-78.82314,42.922334
2577,-78.881778,42.888117
2578,-78.87234,42.904687
2579,-78.815243,42.937304
2580,-78.830308,42.894167
2581,-78.810646,42.926201
2582,-78.834685,42.942778
2583,-78.814762,42.888464
2584,-78.885942,42.923173
2585,-78.876192,42.898476
2586,-78.87468,42.910224
2587,-78.890939,42.902589
2588,-78.815986,42.896392
2589,-78.807392,42.872949
2590,-78.851405,42.871208
2591,-78.826869,42.940326
2592,-78.831454,42.882173
2593,-78.883873,42.91223
2594,-78.806543,42.833959
2595,-78.895196,42.936895
2596,-78.845029,42.889606
2597,-78.890652,42.916767
2598,-78.824745,42.8362
2599,-78.875339,42.883634
2600,-78.835713,42.911057
2601,-78.847195,42.925052
2602,-78.869775,42.898986
2603,-78.885648,42.893677
2604,-78.876798,42.9552
2605,-78.8616,42.898485
2606,-78.877612,42.891036
2607,-78.854629,42.883355
2608,-78.802551,42.938784
2609,-78.80461,42.919188
2610,-78.850162,42.937722
2611,-78.883407,42.893217
2612,-78.832066,42.895288
2613,-78.863731,42.956869
2614,-78.891888,42.925105
2615,-78.87366,42.95539
2616,-78.871659,42.893031
2617,-78.888724,42.957381
2618,-78.877455,42.904976
2619,-78.89058,42.902389
2620,-78.848987,42.942335
2621,-78.804687,42.930191
2622,-78.814276,42.948254
2623,-78.818708,42.944815
2624,-78.869926,42.89937
2625,-78.807207,42.852836
2626,-78.8784,42.891858
2627,-78.820964,42.87111
2628,-78.811163,42.944858
2629,-78.810083,42.945574
2630,-78.804104,42.944707
2631,-78.905926,42.95363
2632,-78.877952,42.954419
2633,-78.867476,42.942757
2634,-78.847535,42.882165
2635,-78.873508,42.922903
2636,-78.852226,42.888355
2637,-78.821609,42.883621
2638,-78.829445,42.939909
2639,-78.809564,42.854752
2640,-78.829132,42.917684
2641,-78.835568,42.893771
2642,-78.884547,42.904985
2643,-78.832915,42.902173
2644,-78.802413,42.878528
2645,-78.825802,42.925136
2646,-78.891335,42.904034
2647,-78.886548,42.894416
2648,-78.853671,42.911812
2649,-78.892807,42.929834
2650,-78.82434,42.914237
2651,-78.810709,42.922881
2652,-78.808271,42.930074
2653,-78.805813,42.911174
2654,-78.807263,42.940558
2655,-78.842075,42.879214
2656,-78.878674,42.957051
2657,-78.837175,42.903453
2658,-78.869983,42.911553
2659,-78.872032,42.926721
2660,-78.87708,42.92037
2661,-78.824718,42.915279
2662,-78.908273,42.952334
2663,-78.831017,42.922262
2664,-78.837457,42.899337
2665,-78.813677,42.927923
2666,-78.84428,42.889032
2667,-78.832036,42.934196
2668,-78.840815,42.899165
2669,-78.814003,42.925069
2670,-78.848987,42.942335
2671,-78.831343,42.88242
2672,-78.807483,42.898027
2673,-78.846637,42.890508
2674,-78.874446,42.923944
2675,-78.817703,42.896443
2676,-78.835069,42.890397
2677,-78.898829,42.909666
2678,-78.843351,42.876292
2679,-78.816351,42.854629
2680,-78.901924,42.94541
2681,-78.845971,42.918195
2682,-78.90238,42.946808
2683,-78.836819,42.889433
2684,-78.898367,42.924664
2685,-78.889377,42.930655
2686,-78.889832,42.909526
2687,-78.889235,42.924701
2688,-78.838648,42.871593
2689,-78.809398,42.942145
2690,-78.866897,42.906155
2691,-78.829132,42.917684
2692,-78.807788,42.889493
2693,-78.807483,42.898027
2694,-78.803532,42.931017
2695,-78.80096,42.879299
2696,-78.831782,42.925856
2697,-78.827478,42.88638
2698,-78.825453,42.874393
2699,-78.884614,42.957063
2700,-78.872966,42.886932
2701,-78.886976,42.920865
2702,-78.816811,42.946932
2703,-78.812002,42.929326
2704,-78.813319,42.922052
2705,-78.86045,42.900052
2706,-78.835894,42.909712
2707,-78.867919,42.893037
2708,-78.878624,42.954472
2709,-78.878838,42.952276
2710,-78.87366,42.95539
2711,-78.901837,42.950157
2712,-78.823953,42.910616
2713,-78.874032,42.891457
2714,-78.875737,42.889011
2715,-78.825434,42.945652
2716,-78.828187,42.914695
2717,-78.902461,42.940771
2718,-78.816433,42.836903
2719,-78.868262,42.943029
2720,-78.842866,42.881078
2721,-78.841031,42.933133
2722,-78.814729,42.849638
2723,-78.887257,42.940044
2724,-78.876501,42.88492
2725,-78.838377,42.914426
2726,-78.823506,42.939839
2727,-78.879989,42.919759
2728,-78.876045,42.890903
2729,-78.828296,42.923475
2730,-78.823506,42.939839
2731,-78.873518,42.88523
2732,-78.881975,42.890367
2733,-78.832396,42.910392
2734,-78.841482,42.916065
2735,-78.863328,42.868078
2736,-78.869154,42.958338
2737,-78.829449,42.922183
2738,-78.879557,42.899675
2739,-78.899173,42.955103
2740,-78.827813,42.952369
2741,-78.810929,42.921755
2742,-78.81588,42.88805
2743,-78.854593,42.88374
2744,-78.811994,42.836089
2745,-78.849937,42.928805
2746,-78.868125,42.913368
2747,-78.877614,42.899213
2748,-78.836631,42.907406
2749,-78.890613,42.946538
2750,-78.854742,42.883684
2751,-78.853965,42.885141
2752,-78.805427,42.886727
2753,-78.896682,42.905967
2754,-78.89158,42.945712
2755,-78.874628,42.891154
2756,-78.839323,42.903667
2757,-78.814037,42.834082
2758,-78.80679,42.912956
2759,-78.890691,42.914558
2760,-78.885407,42.890111
2761,-78.842197,42.935216
2762,-78.904588,42.940546
2763,-78.805529,42.873748
2764,-78.829132,42.917684
2765,-78.828246,42.948527
2766,-78.803273,42.931785
2767,-78.819819,42.942563
2768,-78.811015,42.945215
2769,-78.878934,42.885463
2770,-78.878934,42.885463
2771,-78.878934,42.885463
2772,-78.878934,42.885463
2773,-78.799217,42.935607
2774,-78.82353,42.907599
2775,-78.81331,42.93964
2776,-78.838143,42.921067
2777,-78.890251,42.918771
2778,-78.864826,42.918562
2779,-78.87366,42.95539
2780,-78.81237,42.947956
2781,-78.83883,42.888386
2782,-78.864826,42.918562
2783,-78.898134,42.91982
2784,-78.881975,42.890367
2785,-78.802765,42.893674
2786,-78.844477,42.935705
2787,-78.820315,42.896438
2788,-78.819949,42.859314
2789,-78.878833,42.888756
2790,-78.895106,42.911679
2791,-78.849456,42.938547
2792,-78.88377,42.914069
2793,-78.865485,42.891149
2794,-78.846936,42.89937
2795,-78.81559,42.890411
2796,-78.802234,42.880641
2797,-78.848883,42.93542
2798,-78.867749,42.945335
2799,-78.800877,42.919415
2800,-78.827709,42.925919
2801,-78.87901,42.88667
2802,-78.854014,42.879241
2803,-78.810951,42.85678
2804,-78.858835,42.914516
2805,-78.877952,42.954419
2806,-78.827474,42.856938
2807,-78.826543,42.904793
2808,-78.808479,42.853821
2809,-78.815776,42.939992
2810,-78.808235,42.889493
2811,-78.890143,42.896903
2812,-78.855448,42.916939
2813,-78.881975,42.890367
2814,-78.877405,42.918009
2815,-78.882999,42.947546
2816,-78.82882,42.855959
2817,-78.855083,42.884754
2818,-78.824702,42.920959
2819,-78.881975,42.890367
2820,-78.823938,42.935722
2821,-78.816174,42.946494
2822,-78.863328,42.868078
2823,-78.89781,42.951567
2824,-78.807527,42.889741
2825,-78.8543,42.919027
2826,-78.890489,42.921652
2827,-78.889135,42.942152
2828,-78.872285,42.885013
2829,-78.801354,42.916807
2830,-78.818459,42.859673
2831,-78.881975,42.890367
2832,-78.831452,42.891173
2833,-78.84161,42.937577
2834,-78.814021,42.930063
2835,-78.867829,42.922012
2836,-78.853742,42.910879
2837,-78.818631,42.944322
2838,-78.866064,42.91159
2839,-78.867243,42.908294
2840,-78.853119,42.947675
2841,-78.829132,42.917684
2842,-78.813645,42.939393
2843,-78.877138,42.916885
2844,-78.860417,42.901067
2845,-78.853407,42.885553
2846,-78.860417,42.901067
2847,-78.830308,42.894167
2848,-78.823506,42.939839
2849,-78.800237,42.896368
2850,-78.897362,42.907584
2851,-78.839263,42.88501
2852,-78.866409,42.913674
2853,-78.826953,42.904793
2854,-78.868408,42.926181
2855,-78.864154,42.918536
2856,-78.808624,42.914159
2857,-78.894125,42.91706
2858,-78.849197,42.886963
2859,-78.854257,42.883603
2860,-78.899547,42.955212
2861,-78.821929,42.937537
2862,-78.801342,42.934588
2863,-78.888027,42.899241
2864,-78.865372,42.907256
2865,-78.890573,42.915862
2866,-78.814709,42.93426
2867,-78.799268,42.918156
2868,-78.849855,42.926994
2869,-78.880516,42.905078
2870,-78.856137,42.920614
2871,-78.879118,42.917099
2872,-78.898988,42.940945
2873,-78.814804,42.939637
2874,-78.810596,42.912509
2875,-78.904214,42.95487
2876,-78.853802,42.94161
2877,-78.812127,42.902491
2878,-78.859979,42.920001
2879,-78.807788,42.889493
2880,-78.888069,42.945777
2881,-78.802147,42.929894
2882,-78.890251,42.918771
2883,-78.866655,42.902177
2884,-78.861396,42.952841
2885,-78.892292,42.938659
2886,-78.878228,42.918309
2887,-78.878656,42.898634
2888,-78.824009,42.848329
2889,-78.883163,42.927598
2890,-78.805297,42.850562
2891,-78.850911,42.93805
2892,-78.81241,42.847997
2893,-78.820763,42.915891
2894,-78.879519,42.92297
2895,-78.876799,42.900587
2896,-78.845556,42.908401
2897,-78.850437,42.914947
2898,-78.897595,42.946025
2899,-78.842914,42.901437
2900,-78.805383,42.92665
2901,-78.829936,42.932088
2902,-78.863073,42.90235
2903,-78.877493,42.918355
2904,-78.859049,42.945823
2905,-78.881863,42.890285
2906,-78.877742,42.894768
2907,-78.808185,42.947608
2908,-78.852195,42.941449
2909,-78.897412,42.93206
2910,-78.81241,42.847997
2911,-78.885496,42.938842
2912,-78.829132,42.917684
2913,-78.82431,42.896951
2914,-78.881889,42.926723
2915,-78.814917,42.910031
2916,-78.876294,42.89639
2917,-78.810573,42.935661
2918,-78.841392,42.930087
2919,-78.817085,42.910822
2920,-78.860904,42.901505
2921,-78.892563,42.903399
2922,-78.800766,42.89826
2923,-78.830081,42.949621
2924,-78.862104,42.869453
2925,-78.873167,42.921971
2926,-78.812743,42.857188
2927,-78.878624,42.954472
2928,-78.803023,42.934886
2929,-78.8784,42.891858
2930,-78.823506,42.939839
2931,-78.819996,42.832643
2932,-78.876432,42.901823
2933,-78.905591,42.953878
2934,-78.823506,42.939839
2935,-78.878628,42.884915
2936,-78.825221,42.9009
2937,-78.895491,42.899622
2938,-78.874142,42.883143
2939,-78.859292,42.88307
2940,-78.80519,42.870115
2941,-78.805218,42.870127
2942,-78.870686,42.945844
2943,-78.803023,42.934886
2944,-78.890813,42.904063
2945,-78.813417,42.85801
2946,-78.842055,42.892384
2947,-78.82831,42.870354
2948,-78.830579,42.896608
2949,-78.888809,42.898964
2950,-78.862104,42.869453
2951,-78.818461,42.948794
2952,-78.819749,42.855857
2953,-78.827863,42.851532
2954,-78.807531,42.921652
2955,-78.823506,42.939839
2956,-78.809084,42.897037
2957,-78.819861,42.933892
2958,-78.894269,42.916044
2959,-78.803009,42.920316
2960,-78.810383,42.854366
2961,-78.80797,42.939651
2962,-78.86838,42.8797
2963,-78.867451,42.896715
2964,-78.811843,42.886138
2965,-78.883553,42.892448
2966,-78.873447,42.901968
2967,-78.823506,42.939839
2968,-78.86824,42.954608
2969,-78.863528,42.953358
2970,-78.863546,42.957391
2971,-78.817345,42.940126
2972,-78.813677,42.937966
2973,-78.833504,42.881812
2974,-78.844687,42.879263
2975,-78.823506,42.939839
2976,-78.808962,42.945576
2977,-78.82382,42.838013
2978,-78.869545,42.905545
2979,-78.905025,42.959944
2980,-78.867978,42.91389
2981,-78.833298,42.895285
2982,-78.871646,42.945219
2983,-78.872037,42.919724
2984,-78.871888,42.919725
2985,-78.864614,42.896447
2986,-78.875765,42.902922
2987,-78.818636,42.896523
2988,-78.898541,42.941084
2989,-78.877994,42.955461
2990,-78.819319,42.899623
2991,-78.862927,42.911433
2992,-78.867601,42.872458
2993,-78.890489,42.921652
2994,-78.854243,42.880311
2995,-78.87366,42.95539
2996,-78.815776,42.939992
2997,-78.870699,42.912923
2998,-78.807485,42.919238
2999,-78.815096,42.838168
3000,-78.830124,42.858449
3001,-78.882114,42.950073
3002,-78.829054,42.851063
3003,-78.826483,42.927677
3004,-78.84242,42.908134
3005,-78.876921,42.891255
3006,-78.905553,42.946442
3007,-78.84362,42.882832
3008,-78.876849,42.950388
3009,-78.868545,42.947748
3010,-78.866489,42.873943
3011,-78.868223,42.9427
3012,-78.806583,42.896987
3013,-78.877952,42.954419
3014,-78.815068,42.940433
3015,-78.808838,42.891028
3016,-78.834356,42.935508
3017,-78.877952,42.954419
3018,-78.877505,42.899762
3019,-78.807819,42.877585
3020,-78.82392,42.892534
3021,-78.869983,42.911553
3022,-78.813348,42.929762
3023,-78.881021,42.878104
3024,-78.821255,42.934881
3025,-78.896095,42.922816
3026,-78.818606,42.947614
3027,-78.861851,42.904603
3028,-78.831962,42.906428
3029,-78.835182,42.918137
3030,-78.813838,42.890881
3031,-78.876344,42.883302
3032,-78.821052,42.942615
3033,-78.814104,42.92216
3034,-78.83521,42.897613
3035,-78.847614,42.953149
3036,-78.886502,42.915571
3037,-78.871646,42.945219
3038,-78.870872,42.885895
3039,-78.877952,42.954419
3040,-78.80871,42.855797
3041,-78.84886,42.912756
3042,-78.870053,42.942723
3043,-78.831352,42.903356
3044,-78.865125,42.951296
3045,-78.855756,42.910462
3046,-78.877495,42.921247
3047,-78.833767,42.943435
3048,-78.837716,42.892139
3049,-78.846528,42.952575
3050,-78.841774,42.914446
3051,-78.805432,42.908952
3052,-78.873585,42.899608
3053,-78.835795,42.903786
3054,-78.825099,42.860071
3055,-78.823506,42.939839
3056,-78.814762,42.888464
3057,-78.854644,42.954806
3058,-78.866032,42.912825
3059,-78.868661,42.875803
3060,-78.828795,42.842008
3061,-78.873242,42.89006
3062,-78.878934,42.885463
3063,-78.813669,42.855595
3064,-78.851441,42.948475
3065,-78.83595,42.950897
3066,-78.826106,42.917224
3067,-78.824447,42.922578
3068,-78.806088,42.925167
3069,-78.886122,42.952257
3070,-78.853737,42.909726
3071,-78.809438,42.919668
3072,-78.813336,42.930298
3073,-78.888374,42.929547
3074,-78.874052,42.951356
3075,-78.83447,42.880603
3076,-78.839574,42.89689
3077,-78.814731,42.870272
3078,-78.80179,42.924188
3079,-78.826365,42.95454
3080,-78.862416,42.913931
3081,-78.816284,42.896336
3082,-78.893591,42.922302
3083,-78.814601,42.885446
3084,-78.823506,42.939839
3085,-78.81667,42.899765
3086,-78.806152,42.932603
3087,-78.840795,42.903418
3088,-78.818107,42.934198
3089,-78.856122,42.951153
3090,-78.83081,42.870513
3091,-78.864613,42.871725
3092,-78.812331,42.927295
3093,-78.886093,42.90059
3094,-78.801916,42.896255
3095,-78.907304,42.952748
3096,-78.829226,42.856632
3097,-78.847316,42.900769
3098,-78.82596,42.946392
3099,-78.894488,42.900156
3100,-78.828492,42.85046
3101,-78.887908,42.905387
3102,-78.847076,42.914489
3103,-78.823506,42.939839
3104,-78.83291,42.891801
3105,-78.878624,42.954472
3106,-78.885177,42.896587
3107,-78.812514,42.9518
3108,-78.888488,42.917047
3109,-78.892308,42.927025
3110,-78.830834,42.951128
3111,-78.863804,42.940132
3112,-78.827054,42.93042
3113,-78.835297,42.937234
3114,-78.815549,42.929072
3115,-78.809564,42.875359
3116,-78.816351,42.904156
3117,-78.898544,42.963748
3118,-78.807524,42.868092
3119,-78.853737,42.909726
3120,-78.892353,42.898543
3121,-78.806819,42.931257
3122,-78.882293,42.894344
3123,-78.849872,42.904988
3124,-78.868223,42.9427
3125,-78.803201,42.932389
3126,-78.868545,42.947748
3127,-78.835285,42.952655
3128,-78.886886,42.92542
3129,-78.838377,42.914426
3130,-78.803937,42.908324
3131,-78.881441,42.911194
3132,-78.88492,42.920432
3133,-78.808185,42.947608
3134,-78.803292,42.916063
3135,-78.817303,42.899407
3136,-78.826021,42.952483
3137,-78.811019,42.885371
3138,-78.894763,42.939969
3139,-78.876441,42.903661
3140,-78.892442,42.916488
3141,-78.820294,42.949339
3142,-78.893703,42.937064
3143,-78.803023,42.934886
3144,-78.819799,42.937268
3145,-78.801035,42.847443
3146,-78.848268,42.905349
3147,-78.802412,42.931101
3148,-78.873109,42.89349
3149,-78.89813,42.919079
3150,-78.870053,42.942723
3151,-78.803746,42.948988
3152,-78.874412,42.885008
3153,-78.878363,42.89194
3154,-78.848558,42.920796
3155,-78.809579,42.879255
3156,-78.799839,42.921255
3157,-78.827065,42.895216
3158,-78.820771,42.947281
3159,-78.900011,42.950958
3160,-78.845556,42.908401
3161,-78.829974,42.894716
3162,-78.826152,42.947955
3163,-78.841911,42.938153
3164,-78.799574,42.931106
3165,-78.831464,42.903301
3166,-78.872567,42.89747
3167,-78.819726,42.83986
3168,-78.81394,42.938322
3169,-78.887326,42.94652
3170,-78.8848,42.957063
3171,-78.829886,42.891451
3172,-78.806048,42.945197
3173,-78.872625,42.869921
3174,-78.860832,42.893685
3175,-78.891799,42.937151
3176,-78.829919,42.947582
3177,-78.870822,42.90738
3178,-78.842976,42.880584
3179,-78.836297,42.953421
3180,-78.878095,42.882584
3181,-78.803104,42.85246
3182,-78.808781,42.94714
3183,-78.854948,42.879596
3184,-78.814014,42.948227
3185,-78.869878,42.913117
3186,-78.878767,42.93746
3187,-78.803189,42.939578
3188,-78.816223,42.900095
3189,-78.901353,42.943299
3190,-78.81241,42.847997
3191,-78.817562,42.957988
3192,-78.840079,42.892801
3193,-78.814095,42.879822
3194,-78.8732,42.895626
3195,-78.872455,42.890176
3196,-78.880768,42.957402
3197,-78.801198,42.851339
3198,-78.879945,42.879424
3199,-78.812286,42.935307
3200,-78.869391,42.899917
3201,-78.81415,42.9046
3202,-78.898193,42.924045
3203,-78.835211,42.89786
3204,-78.807491,42.920884
3205,-78.896155,42.964111
3206,-78.895592,42.963646
3207,-78.884113,42.915632
3208,-78.82392,42.892671
3209,-78.879366,42.922175
3210,-78.861858,42.906003
3211,-78.836392,42.931031
3212,-78.864661,42.882179
3213,-78.827007,42.927759
3214,-78.823506,42.939839
3215,-78.889158,42.939353
3216,-78.889776,42.898193
3217,-78.810764,42.907433
3218,-78.822697,42.923679
3219,-78.871464,42.89289
3220,-78.881359,42.901947
3221,-78.888446,42.938779
3222,-78.811694,42.93679
3223,-78.845556,42.908401
3224,-78.871392,42.893549
3225,-78.868583,42.915617
3226,-78.811695,42.926994
3227,-78.860063,42.905239
3228,-78.85803,42.884637
3229,-78.865071,42.898504
3230,-78.813966,42.885091
3231,-78.824417,42.857246
3232,-78.883619,42.890801
3233,-78.840272,42.885309
3234,-78.877844,42.900392
3235,-78.801826,42.923803
3236,-78.86799,42.940807
3237,-78.825114,42.949851
3238,-78.889331,42.898853
3239,-78.868062,42.940231
3240,-78.887343,42.957467
3241,-78.858502,42.957211
3242,-78.880922,42.919674
3243,-78.824417,42.857246
3244,-78.849163,42.91388
3245,-78.887078,42.949182
3246,-78.87723,42.904702
3247,-78.808455,42.86787
3248,-78.867859,42.904177
3249,-78.854742,42.883684
3250,-78.817818,42.946628
