"id.layer_local_c","dataset.code_ascii_txt","id.layer_uuid_txt","acidity_usda.a795_cmolc.kg","aggstb_usda.a1_w.pct","al.dith_usda.a65_w.pct","al.ext_aquaregia_g.kg","al.ext_usda.a1056_mg.kg","al.ext_usda.a69_cmolc.kg","al.ox_usda.a59_w.pct","awc.33.1500kPa_usda.c80_w.frac","b.ext_mel3_mg.kg","bd_usda.a4_g.cm3","c.tot_usda.a622_w.pct","ca.ext_aquaregia_mg.kg","ca.ext_usda.a1059_mg.kg","ca.ext_usda.a722_cmolc.kg","caco3_usda.a54_w.pct","cec_usda.a723_cmolc.kg","cf_usda.c236_w.pct","clay.tot_usda.a334_w.pct","cu.ext_usda.a1063_mg.kg","ec_usda.a364_ds.m","efferv_usda.a479_class","fe.dith_usda.a66_w.pct","fe.ext_aquaregia_g.kg","fe.ext_usda.a1064_mg.kg","fe.ox_usda.a60_w.pct","k.ext_aquaregia_mg.kg","k.ext_usda.a1065_mg.kg","k.ext_usda.a725_cmolc.kg","mg.ext_aquaregia_mg.kg","mg.ext_usda.a1066_mg.kg","mg.ext_usda.a724_cmolc.kg","mn.ext_aquaregia_mg.kg","mn.ext_usda.a1067_mg.kg","mn.ext_usda.a70_mg.kg","n.tot_usda.a623_w.pct","na.ext_aquaregia_mg.kg","na.ext_usda.a1068_mg.kg","na.ext_usda.a726_cmolc.kg","oc_usda.c729_w.pct","p.ext_aquaregia_mg.kg","p.ext_usda.a1070_mg.kg","p.ext_usda.a270_mg.kg","p.ext_usda.a274_mg.kg","ph.cacl2_usda.a481_index","ph.h2o_usda.a268_index","s.ext_mel3_mg.kg","s.tot_usda.a624_w.pct","sand.tot_usda.c60_w.pct","silt.tot_usda.c62_w.pct","wr.10kPa_usda.a414_w.pct","wr.1500kPa_usda.a417_w.pct","wr.33kPa_usda.a415_w.pct","zn.ext_usda.a1073_mg.kg","p.ext_usda.a652_mg.kg"
"183596","KSSL.SSL","ef42b294cb2696f1ac57d5cf3afb7a74",0.93162,NA,0.01614,NA,347.56362,NA,0.02142,NA,NA,NA,0,NA,405.66483,1.835,NA,2.90302,0,0.86706,1.7543,0.038,"none",0.21041,NA,63.51333,0.02333,NA,145.28889,0.34952,NA,79.75263,0.54613,NA,14.12005,NA,0.04017,NA,21.84086,0.02185,0,NA,18.05428,NA,NA,6.64,7.66,NA,0,48.3,50.8,NA,5.3128,NA,0.20105,NA
"49571","KSSL.SSL","f02cb77850d207132365ef07a05a02d3",10.92041,NA,0.6749,NA,1063.24654,1.39907,NA,0.04752,NA,1.4367,0.48925,NA,180.48056,0.32528,NA,3.53069,5,43.76159,0.24584,NA,"none",4.60437,NA,29.3989,NA,NA,79.66385,0.07506,NA,137.70363,0.45038,NA,10.10011,0.43502,0.02968,NA,7.12949,0,0.49,NA,0.7068,NA,NA,4.48,5.19,NA,0.00614,37.6,18.6,NA,19.31818,22.59004,0.24584,NA
"49640","KSSL.SSL","f07086b47ebb0c4758d52b0654c0298a",13.24858,NA,0.24848,NA,742.45485,0.01237,NA,NA,NA,NA,4.92923,NA,1226.65697,7.69682,NA,14.45641,1,11.55765,23.07673,NA,"none",3.12569,NA,64.31001,NA,NA,344.279,1.71525,NA,354.83538,3.29904,NA,207.94628,5.35015,0.47194,NA,6.26018,0.03055,4.93,NA,25.38849,NA,NA,4.95,5.08,NA,0.05835,62.7,25.7,NA,18.87676,NA,65.52727,NA
"193731","KSSL.SSL","f108af9fe835fc5407d4c0073294137f",0.32119,NA,0.11702,NA,903.20322,NA,0.10663,0.26855,NA,1.30839,0.52936,NA,4627.37548,28.7971,0.67755,16.95738,0.07018,7.80187,4.27561,0.3697,"very slight",0.9613,NA,201.13712,0.16758,NA,243.35373,0.65285,NA,690.31833,4.86097,NA,135.81184,NA,0.08144,NA,195.15126,0.74021,0.4484,NA,12.05316,NA,NA,7.67,8.2,NA,0,29.6,62.6,NA,10.05747,30.64851,1.80187,NA
"50011","KSSL.SSL","f1553b51c4ae0230186d706b75727546",5.21952,NA,0.35522,NA,477.05487,NA,0.1282,0.12727,NA,1.43486,0.65671,NA,3987.2387,23.64101,NA,25.09338,22,35.80205,2.9767,0.046,"none",2.78463,NA,46.83337,0.17137,NA,135.16294,0.34913,NA,688.10791,6.55864,NA,50.81274,NA,0.10893,NA,25.74582,0,0.66,NA,0.94001,NA,NA,6.27,7.1,NA,0,21.2,43,24.18,13.43013,22.28757,0.90868,NA
"49469","KSSL.SSL","f1601678cb2f4c30f0c99446d96bf147",NA,NA,0.1929,NA,75.33183,NA,0.07294,0.09954,NA,1.58339,2.25171,NA,7954.09279,43.06313,17.57308,21.2242,4,42.23105,2.60484,0.392,"slight",2.07331,NA,48.68958,0.05286,NA,187.19386,0.43159,NA,1561.64024,16.56828,NA,187.8086,NA,0,NA,383.37961,1.60648,0.1416,NA,1.35451,NA,NA,7.94,8.23,NA,0.00104,19.6,38.2,NA,16.81957,23.07286,2.25058,NA
"183607","KSSL.SSL","f22d4a419f9ef6ec2b279c602c96ce3c",3.14815,NA,0.0762,NA,633.93698,NA,0.07193,NA,NA,NA,0.45535,NA,1875.08756,10.94924,NA,14.37417,0,11.07452,4.31903,0.07,"none",1.00539,NA,125.12047,0.20896,NA,196.77394,0.56909,NA,472.47392,3.93809,NA,29.14083,NA,0.10119,NA,9.24496,0,0.46,NA,15.69822,NA,NA,6.56,7.41,NA,0,18.1,70.8,NA,6.56157,NA,0.29333,NA
"50016","KSSL.SSL","f27760fdfe285d8e48fb67d85065b56c",6.58602,NA,0.20444,NA,508.41187,NA,0.10385,0.10472,NA,1.36247,1.42646,NA,6080.46347,31.18815,NA,34.59448,0.42348,37.15103,5.12501,0.091,"none",2.60459,NA,61.45789,0.09987,NA,186.89919,0.41989,NA,990.02573,8.25774,NA,36.40344,NA,0.08975,NA,22.78253,0,1.43,NA,2.58892,NA,NA,6.33,7.05,NA,0,6.7,56.1,24.42632,15.35381,23.1201,0.80309,NA
"49630","KSSL.SSL","f3726c312d68271d46a25e24378a7c87",5.30487,NA,0.38616,NA,747.44132,NA,NA,NA,NA,NA,0.70596,NA,533.85758,2.5769,NA,8.58106,28,42.30863,0.692,NA,"none",5.27064,NA,28.99276,NA,NA,206.65356,0.53935,NA,244.98832,1.91769,NA,35.26147,NA,0.04578,NA,6.29923,0,0.71,NA,2.29988,NA,NA,6.09,6.68,NA,0,42.9,14.8,NA,16.02465,NA,0.28494,NA
"193727","KSSL.SSL","f4068c7b44c2464bbfff8cf2c49d8a23",0.378,NA,0.06362,NA,823.78161,NA,0.08565,0.38192,NA,1.11957,0.16191,NA,3852.02877,26.30413,0.66522,11.63419,0,3.16971,3.31175,0.15512,"very slight",0.61462,NA,93.60081,0.06192,NA,577.88555,1.53084,NA,597.94703,3.47747,NA,74.31188,NA,0.0506,NA,47.17468,0.15315,0.0796,NA,11.14576,NA,NA,7.65,8.26,NA,0,24.7,72.1,NA,7.37387,41.48234,0.87605,NA
"36282","KSSL.SSL","f4096391d4d6e7cedf0f069588c07e5c",NA,NA,0.00475,NA,1.88162,NA,NA,0.26544,NA,1.1155,0.43237,NA,16385.61449,244.10417,3.17113,0.79113,52,9.28372,0.53337,2.095,"strong",0,NA,2.82004,NA,NA,16.99935,0.04801,NA,116.80164,0.14406,NA,7.15493,NA,0.01796,NA,10.05185,0,0.0484,NA,31.6091,NA,NA,7.77,7.895,NA,14.1139,65.9,25.1,NA,3.49527,26.80784,0.69813,NA
"197281","KSSL.SSL","f415159af009114acf44ddf9215fdbd6",23.1882,NA,0.56553,NA,2877.89208,2.33097,0.89009,NA,NA,NA,0.71082,NA,892.09388,4.66512,NA,22.28572,77,12.73033,0.37093,NA,"none",1.99898,NA,81.59028,0.36913,NA,123.69003,0.36228,NA,149.23867,1.24357,NA,13.12897,3.6405,0.10453,NA,61.87259,0.24646,0.71,NA,12.81126,NA,NA,4.78,5.22,NA,0.03031,75.4,11.9,NA,11.53305,NA,0.51703,NA
"50035","KSSL.SSL","f560c654f9b1340083e41aa1c4c07bc5",3.71066,NA,0.0223,NA,238.22053,NA,0.04897,NA,NA,NA,1.90321,NA,660.11446,2.97059,NA,11.03669,48,15.89285,1.00519,0.133,"none",0.72858,NA,142.53229,0.26658,NA,54.58814,0.11514,NA,1339.24553,9.09601,NA,138.83974,NA,0.13324,NA,4.35926,0.04606,1.9,NA,9.69293,NA,NA,6.63,7.09,NA,0.0287,66.4,17.7,NA,18.19389,NA,1.20008,NA
"197152","KSSL.SSL","f6d7b64f58c1607ae8138141548b4a60",41.64236,NA,1.27144,NA,3072.97445,10.37111,0.84425,0.04407,NA,1.12825,2.88457,NA,1457.53393,7.95367,NA,41.24031,28,66.60937,1.74302,NA,"none",6.26478,NA,90.83306,0.6375,NA,230.99354,0.64936,NA,263.51173,2.28319,NA,148.52697,131.84819,0.22859,NA,14.52152,0.08181,2.88,NA,0,NA,NA,4.34,4.89,NA,0.03157,11.5,21.9,NA,31.43902,35.254,1.29637,NA
"50046","KSSL.SSL","f7be01868ade82f13475cca384bc9821",3.70949,NA,0.00406,NA,27.193,NA,0.01361,0.07303,NA,1.09416,0.10083,NA,38.47758,0.0671,0.49044,1.55418,24,9.32357,0.03055,0.136,"none",1.9972,NA,494.28113,1.01513,NA,1.30363,0.02237,NA,1003.04483,2.79585,NA,24.35148,NA,0,NA,3.49333,0,0.0412,NA,1.55825,NA,NA,7.82,7.68,NA,0,77.1,13.6,23.98377,13.26379,20.03623,0.60089,NA
"49612","KSSL.SSL","f85dc26e1981d2426152e9625c391663",8.85095,NA,0.21906,NA,1120.76562,1.00403,NA,NA,NA,NA,0.27772,NA,197.45731,0.7814,NA,7.74531,1,57.28756,0.15284,NA,"none",3.75625,NA,28.81518,NA,NA,44.33339,0.12021,NA,37.82246,0.24043,NA,111.25633,2.0503,0.02238,NA,4.44251,0.06011,0.28,NA,0.87627,NA,NA,4.56,5.35,NA,0.01628,31,11.7,NA,18.66913,NA,0.14265,NA
"104780","KSSL.SSL","f8d68d26ac37044c8862891d910a7ace",3.60238,NA,0.12891,NA,693.55582,1.14535,0.05065,NA,NA,NA,0.1054,NA,13.18967,0.07064,NA,2.77682,0.21989,6.67066,0.02006,NA,"none",0.36722,NA,36.89095,0.00945,NA,0,0.21191,NA,6.78039,0.07064,NA,0,0,0,NA,13.56078,0,0.11,NA,1.00302,NA,0.19513,4.23,5.13,NA,0,71.4,21.9,NA,3.47421,NA,0.32097,NA
"68339","KSSL.SSL","f9777846d38d1b4001c00341291666c5",NA,NA,0.04213,NA,376.28853,NA,0.0711,0.1848,NA,1.53782,0.79335,NA,5436.18428,37.14431,5.16577,19.58899,2,23.08157,3.5525,0.456,"slight",0.81429,NA,184.32047,0.23599,NA,209.83294,0.52634,NA,1011.81739,11.01172,NA,362.05806,NA,0.05638,NA,97.17673,0,0.1696,NA,5.9379,1.34115,NA,7.7,8.04,NA,0,3.3,73.6,NA,12.23404,24.19698,2.84609,NA
"49475","KSSL.SSL","fb0735903499e1e35c8dd86d056f39e0",NA,NA,0.21471,NA,141.42926,NA,0.13344,0.11704,NA,1.53738,1.40921,NA,6346.06369,41.81737,2.73552,24.23642,3,38.39859,10.82468,0.317,"slight",2.62112,NA,103.81897,0.37086,NA,288.02603,0.74508,NA,909.84594,7.47404,NA,179.16457,NA,0.09909,NA,320.0104,1.4203,1.0812,NA,79.91925,NA,NA,7.84,8.24,NA,0.01565,30.6,31,NA,16.19348,23.75306,6.49064,NA
"188590","KSSL.SSL","fb13b3506ce0c821cbdcd99d467b29b9",24.41308,NA,0.25288,NA,1480.82167,1.45512,0.30052,NA,NA,NA,3.63118,NA,1344.82613,9.11779,NA,23.70952,11,35.49221,1.70593,0.20721,"none",1.95267,NA,455.85012,0.70589,NA,128.50879,0.49862,NA,192.33724,1.45536,NA,96.37166,78.79555,0.22695,NA,22.08462,0.07889,3.63,NA,24.67627,NA,NA,4.625,5.15,NA,0.01857,8,56.5,NA,11.01253,NA,2.12854,NA
"70549","KSSL.SSL","fb78825fa774954fae3847c42c3babe6",12.46682,NA,0.13595,NA,1126.56686,0.16864,0.15001,0.03496,NA,1.51982,1.74842,NA,2372.96231,13.26849,NA,23.37964,0,33.24894,2.51969,0.076,"none",0.65375,NA,455.5514,0.25009,NA,313.0866,0.94231,NA,543.35127,4.93231,NA,128.26851,6.48468,0.16695,NA,19.48149,0,1.75,NA,25.7295,10.30409,9.93219,4.77,5.48,NA,0.01229,4.3,62.5,NA,18.53812,20.8346,2.07925,NA
"49636","KSSL.SSL","fbde2b5a2c4ac4a2a6b4f257b783e1d6",6.45368,NA,0.14393,NA,853.21331,0.70465,NA,NA,NA,NA,0.91063,NA,170.0875,0.68373,NA,3.71863,4,13.58285,0.72412,NA,"none",1.49884,NA,79.462,NA,NA,39.98746,0.3065,NA,25.97777,0.25935,NA,64.97962,0.78527,0.06044,NA,7.0501,0,0.91,NA,29.97048,NA,NA,4.53,4.93,NA,0,59.9,26.5,NA,5.10511,NA,2.07178,NA
"50036","KSSL.SSL","fbfaa656fc3b630c3a72176ae037e59a",3.18317,NA,0.01829,NA,185.66992,NA,0.04003,0.10506,NA,1.01999,1.29576,NA,707.10449,3.24649,0.12548,11.09878,66,31.82077,0.85118,0.156,"none",0.59831,NA,149.32559,0.17818,NA,26.58141,0.04705,NA,1489.85115,9.88063,NA,144.80305,NA,0.11602,NA,4.00977,0.02353,1.2844,NA,2.95349,NA,NA,6.98,7.46,NA,0.01129,49.8,18.4,37.90495,23.79368,34.14698,0.91271,NA
"49477","KSSL.SSL","fc41b82d07efda67e187b9283daa74ca",NA,NA,0.20423,NA,58.77314,NA,0.11401,0.09954,NA,1.5785,0.72407,NA,6611.96249,43.0719,5.39367,22.76061,1,39.44424,3.70529,0.464,"slight",2.09719,NA,64.29454,0.15142,NA,226.98268,0.57695,NA,1684.80911,14.6014,NA,231.68996,NA,0.00835,NA,917.38702,4.10526,0.0732,NA,0.28181,NA,NA,8.17,8.46,NA,0.00522,26.2,34.4,NA,17.05822,23.44768,4.63422,NA
"197293","KSSL.SSL","fc5645c8e9b4a5fba63eb3c04453beba",18.50449,NA,0.24359,NA,2179.15736,11.72499,0.2245,0.1644,NA,1.19958,0.27327,NA,1341.87019,7.11503,NA,26.97144,38,16.76018,1.3151,NA,"none",1.37602,NA,140.76426,0.10545,NA,212.76659,0.62999,NA,313.94461,2.72917,NA,6.9698,2.64639,0.07357,NA,36.82693,0.10302,0.27,NA,0,NA,NA,4.12,5.01,NA,0.01682,61.4,21.8,NA,14.5937,28.29508,0.77849,NA
"49652","KSSL.SSL","fe32bbc69bad9df202c4c73fcada53e0",16.15047,NA,0.17403,NA,746.84993,0.25358,NA,NA,NA,NA,4.75648,NA,1231.48299,7.24592,NA,13.91552,2,16.11287,0.52074,NA,"none",1.22611,NA,164.26716,NA,NA,62.22303,0.16051,NA,173.23202,1.46753,NA,26.3534,2.15887,0.43445,NA,9.47538,0,4.76,NA,61.69208,NA,NA,4.38,4.51,NA,0.04793,64,19.9,NA,11.79673,NA,2.44032,NA
"36269","KSSL.SSL","ff7a4be61f663f95ab22e8a759cbca4f",NA,NA,0.07692,NA,144.46332,NA,NA,0.10439,NA,1.42692,1.63196,NA,9608.57165,53.8261,10.89329,14.02191,0.05567,29.23932,1.36336,0.751,"violent",0.20451,NA,26.00062,NA,NA,521.82738,1.19626,NA,288.74376,2.29561,NA,30.21785,NA,0.06049,NA,80.40544,0.16578,0.3044,NA,22.58148,NA,NA,7.76,8.01,NA,0.01281,57.7,12,NA,9.50461,16.62542,0.7432,NA
"49597",NA,NA,NA,NA,0.30138,NA,NA,NA,NA,NA,NA,NA,1.43667,NA,NA,2.43042,NA,7.1078,NA,34.07208,NA,NA,"none",NA,NA,NA,NA,NA,33.33322,0.17784,NA,NA,1.24485,NA,NA,NA,0.11558,NA,NA,0.05928,1.44,NA,3.83094,NA,NA,NA,5.9,NA,0,47,18.9,NA,13.41808,NA,NA,NA
"49604",NA,NA,NA,NA,0.36089,NA,NA,NA,NA,NA,NA,NA,1.97412,NA,NA,0.96259,NA,6.93421,NA,19.0552,NA,NA,"none",NA,NA,NA,NA,NA,77.73898,0.20627,NA,NA,0.22919,NA,NA,NA,0.16299,NA,NA,0.02292,1.97,NA,31.24941,NA,NA,NA,4.8,NA,0.01114,59.6,21.3,NA,9.24855,NA,NA,NA
"49605",NA,NA,NA,NA,0.45493,NA,NA,NA,NA,NA,NA,NA,1.04065,NA,NA,0.11905,NA,6.59558,NA,34.92076,NA,NA,"none",NA,NA,NA,NA,NA,46.8292,0.16667,NA,NA,0.07143,NA,NA,NA,0.0824,NA,NA,0.02381,1.04,NA,3.39357,NA,NA,NA,4.94,NA,0.01424,39.4,25.7,NA,14.60317,NA,NA,NA
"49615",NA,NA,NA,NA,0.51646,NA,NA,NA,NA,NA,NA,NA,3.35375,NA,NA,9.48019,NA,14.42569,NA,31.77695,NA,NA,"none",NA,NA,NA,NA,NA,187.23206,0.44949,NA,NA,2.2066,NA,NA,NA,0.22433,NA,NA,0.24518,3.35,NA,4.81448,NA,NA,NA,5.77,NA,0.02049,41.1,27.1,NA,15.07656,NA,NA,NA
"49616",NA,NA,NA,NA,0.51684,NA,NA,NA,NA,NA,NA,NA,1.10354,NA,NA,1.42846,NA,8.5771,NA,44.39729,NA,NA,"none",NA,NA,NA,NA,NA,109.0717,0.31744,NA,NA,1.07134,NA,NA,NA,0.0705,NA,NA,0.03968,1.1,NA,0.6647,NA,NA,NA,5.65,NA,0.00102,30.9,24.7,NA,15.87744,NA,NA,NA
"49620",NA,NA,NA,NA,0.31792,NA,NA,NA,NA,NA,NA,NA,3.15173,NA,NA,4.90814,NA,11.77002,NA,36.05978,NA,NA,"none",NA,NA,NA,NA,NA,256.45185,0.67836,NA,NA,1.79566,NA,NA,NA,0.25747,NA,NA,0.0399,3.15,NA,13.12765,NA,NA,NA,5.32,NA,0.02951,37.6,26.3,NA,14.68354,NA,NA,NA
"49621",NA,NA,NA,NA,0.33961,NA,NA,NA,NA,NA,NA,NA,1.45768,NA,NA,1.86061,NA,6.00413,NA,37.17479,NA,NA,"none",NA,NA,NA,NA,NA,136.56862,0.39588,NA,NA,0.79175,NA,NA,NA,0.09542,NA,NA,0,1.46,NA,2.73279,NA,NA,NA,5.94,NA,0,37.9,24.9,NA,13.33333,NA,NA,NA
"49625",NA,NA,NA,NA,0.26965,NA,NA,NA,NA,NA,NA,NA,2.14274,NA,NA,2.50207,NA,6.61704,NA,31.2544,NA,NA,"none",NA,NA,NA,NA,NA,61.05951,0.23829,NA,NA,1.50919,NA,NA,NA,0.17272,NA,NA,0,2.14,NA,23.06128,NA,NA,NA,5.1,NA,0.02438,43.9,24.8,NA,13.30409,NA,NA,NA
"49629",NA,NA,NA,NA,0.23235,NA,NA,NA,NA,NA,NA,NA,7.1786,NA,NA,14.83819,NA,22.38506,NA,22.99427,NA,NA,"none",NA,NA,NA,NA,NA,284.97666,0.67887,NA,NA,7.17664,NA,NA,NA,0.56698,NA,NA,0,7.18,NA,85.83435,NA,NA,NA,5.33,NA,0.07332,58.3,18.7,NA,22.91169,NA,NA,NA
"49630",NA,NA,NA,NA,0.38616,NA,NA,NA,NA,NA,NA,NA,0.70596,NA,NA,2.5769,NA,8.58106,NA,42.30863,NA,NA,"none",NA,NA,NA,NA,NA,206.65356,0.53935,NA,NA,1.91769,NA,NA,NA,0.04578,NA,NA,0,0.71,NA,2.29988,NA,NA,NA,6.68,NA,0,42.9,14.8,NA,16.02465,NA,NA,NA
"49635",NA,NA,NA,NA,0.18094,NA,NA,NA,NA,NA,NA,NA,2.36696,NA,NA,1.6886,NA,6.36723,NA,31.07293,NA,NA,"none",NA,NA,NA,NA,NA,109.43928,0.74021,NA,NA,0.94839,NA,NA,NA,0.21555,NA,NA,0,2.37,NA,66.12336,NA,NA,NA,4.39,NA,0.01822,47,21.9,NA,7.02576,NA,NA,NA
"49636",NA,NA,NA,NA,0.14393,NA,NA,NA,NA,NA,NA,NA,0.91063,NA,NA,0.68373,NA,3.71863,NA,13.58285,NA,NA,"none",NA,NA,NA,NA,NA,39.98746,0.3065,NA,NA,0.25935,NA,NA,NA,0.06044,NA,NA,0,0.91,NA,29.97048,NA,NA,NA,4.93,NA,0,59.9,26.5,NA,5.10511,NA,NA,NA
"49647",NA,NA,NA,NA,0.14488,NA,NA,NA,NA,NA,NA,NA,1.26186,NA,NA,0.68064,NA,3.87755,NA,16.28137,NA,NA,"none",NA,NA,NA,NA,NA,28.30493,0.12011,NA,NA,0.3203,NA,NA,NA,0.12003,NA,NA,0,1.26,NA,13.02733,NA,NA,NA,4.44,NA,0.00908,72.6,11.1,NA,7.86517,NA,NA,NA
"49652",NA,NA,NA,NA,0.17403,NA,NA,NA,NA,NA,NA,NA,4.75648,NA,NA,7.24592,NA,13.91552,NA,16.11287,NA,NA,"none",NA,NA,NA,NA,NA,62.22303,0.16051,NA,NA,1.46753,NA,NA,NA,0.43445,NA,NA,0,4.76,NA,61.69208,NA,NA,NA,4.51,NA,0.04793,64,19.9,NA,11.79673,NA,NA,NA
"49653",NA,NA,NA,NA,0.18314,NA,NA,NA,NA,NA,NA,NA,1.39906,NA,NA,1.70829,NA,5.76504,NA,18.46933,NA,NA,"none",NA,NA,NA,NA,NA,19.79749,0.11918,NA,NA,0.39728,NA,NA,NA,0.10513,NA,NA,0,1.4,NA,14.42388,NA,NA,NA,4.82,NA,0,63.9,17.6,NA,8.44749,NA,NA,NA
"49665",NA,NA,NA,NA,0.31557,NA,NA,NA,NA,NA,NA,NA,1.01944,NA,NA,2.8729,NA,5.49538,NA,31.18378,NA,NA,"none",NA,NA,NA,NA,NA,46.04597,0.11726,NA,NA,0.7622,NA,NA,NA,0.07188,NA,NA,0,1.02,NA,8.2742,NA,NA,NA,5.58,NA,0,51.5,17.3,NA,12.21198,NA,NA,NA
"49671",NA,NA,NA,NA,0.12525,NA,NA,NA,NA,NA,NA,NA,2.63991,NA,NA,2.3514,NA,6.5847,NA,9.7521,NA,NA,"none",NA,NA,NA,NA,NA,139.81147,0.31961,NA,NA,0.79902,NA,NA,NA,0.25277,NA,NA,0,2.64,NA,22.89885,NA,NA,NA,4.36,NA,0.0182,71.5,18.7,NA,9.54003,NA,NA,NA
"49672",NA,NA,NA,NA,0.07763,NA,NA,NA,NA,NA,NA,NA,0.45941,NA,NA,0.28884,NA,1.80614,NA,9.858,NA,NA,"none",NA,NA,NA,NA,NA,44.55907,0.12379,NA,NA,0.12379,NA,NA,NA,0.03921,NA,NA,0,0.46,NA,3.00817,NA,NA,NA,4.82,NA,0,73.5,16.6,NA,4.5657,NA,NA,NA
"49676",NA,NA,NA,NA,0.2481,NA,NA,NA,NA,NA,NA,NA,2.58498,NA,NA,2.28909,NA,6.80664,NA,14.74858,NA,NA,"none",NA,NA,NA,NA,NA,153.98468,0.42045,NA,NA,0.70074,NA,NA,NA,0.21466,NA,NA,0.07007,2.58,NA,38.99533,NA,NA,NA,4.58,NA,0.02734,61.6,23.7,NA,10.45242,NA,NA,NA
"49677",NA,NA,NA,NA,0.32953,NA,NA,NA,NA,NA,NA,NA,1.10454,NA,NA,0.15704,NA,4.31315,NA,23.42906,NA,NA,"none",NA,NA,NA,NA,NA,74.5875,0.1963,NA,NA,0.07852,NA,NA,NA,0.06979,NA,NA,0,1.1,NA,6.24849,NA,NA,NA,5.04,NA,0.00101,52.5,24.1,NA,9.84204,NA,NA,NA
"49682",NA,NA,NA,NA,0.25352,NA,NA,NA,NA,NA,NA,NA,2.63479,NA,NA,3.59561,NA,7.33495,NA,15.73933,NA,NA,"none",NA,NA,NA,NA,NA,121.34605,0.28765,NA,NA,0.62324,NA,NA,NA,0.25122,NA,NA,0,2.63,NA,45.55415,NA,NA,NA,4.83,NA,0.01216,62.6,21.7,NA,8.33333,NA,NA,NA
"49683",NA,NA,NA,NA,0.25065,NA,NA,NA,NA,NA,NA,NA,0.83517,NA,NA,0.08221,NA,2.64537,NA,19.5119,NA,NA,"none",NA,NA,NA,NA,NA,21.39818,0.08221,NA,NA,0,NA,NA,NA,0.05951,NA,NA,0,0.84,NA,15.90759,NA,NA,NA,5.2,NA,0,59.2,21.3,NA,8.63477,NA,NA,NA
"49687",NA,NA,NA,NA,0.41967,NA,NA,NA,NA,NA,NA,NA,3.99124,NA,NA,17.56536,NA,21.97905,NA,38.47552,NA,NA,"none",NA,NA,NA,NA,NA,234.95498,0.58067,NA,NA,2.17752,NA,NA,NA,0.34452,NA,NA,0,3.99,NA,61.89585,NA,NA,NA,6.39,NA,0.03291,42.3,19.2,NA,19.72265,NA,NA,NA
"49688",NA,NA,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,0.98567,NA,NA,19.7559,0.58713,22.52017,NA,47.33638,NA,NA,"none",NA,NA,NA,NA,NA,174.84429,0.64247,NA,NA,2.40926,NA,NA,NA,0.07755,NA,NA,0,0.9192,NA,38.1276,NA,NA,NA,7.53,NA,0,36.8,15.9,NA,18.7013,NA,NA,NA
"50030",NA,NA,NA,NA,0.00705,NA,NA,NA,NA,NA,NA,1.04045,0.91196,NA,NA,0.68964,NA,13.08182,NA,16.34317,NA,0.115,"none",NA,NA,NA,NA,NA,32.06754,0.04756,NA,NA,12.12814,NA,NA,NA,0.04724,NA,NA,0.04756,0.91,NA,0.99697,NA,NA,NA,7.41,NA,0.0113,68.9,14.8,NA,26.22378,NA,NA,NA
"68334",NA,NA,NA,NA,0.06981,NA,NA,NA,NA,NA,NA,1.31291,3.52155,NA,NA,36.02997,2.45125,24.26837,NA,25.25848,NA,0.413,"very slight",NA,NA,NA,NA,NA,605.60967,1.3115,NA,NA,8.69174,NA,NA,NA,0.33685,NA,NA,0,3.226,NA,256.4394,NA,NA,NA,7.83,NA,0.04416,4.2,70.5,NA,14.83516,NA,NA,244.19254
"68335",NA,NA,NA,NA,0.0718,NA,NA,NA,NA,NA,NA,1.52431,0.67337,NA,NA,19.65951,1.29435,18.92431,NA,25.38753,NA,0.49,"very slight",NA,NA,NA,NA,NA,227.7357,0.4905,NA,NA,7.74962,NA,NA,NA,0.10234,NA,NA,0,0.5152,NA,41.57495,NA,NA,NA,7.83,NA,0,3,71.6,NA,13.33333,NA,NA,34.87303
"68343",NA,NA,NA,NA,0.05703,NA,NA,NA,NA,NA,NA,1.3971,0.80217,NA,NA,19.07521,3.02525,18.7403,NA,22.64697,NA,0.215,"very slight",NA,NA,NA,NA,NA,257.23581,0.58239,NA,NA,10.36781,NA,NA,NA,0.06966,NA,NA,0,0.4364,NA,14.26984,NA,NA,NA,7.89,NA,0,2.6,74.8,NA,12.23709,NA,NA,10.23046
"68353",NA,NA,NA,NA,0.04123,NA,NA,NA,NA,NA,NA,1.37195,2.39393,NA,NA,63.28046,9.25174,19.71504,NA,29.63058,NA,0.3,"violent",NA,NA,NA,NA,NA,233.52444,0.66414,NA,NA,1.37782,NA,NA,NA,0.16397,NA,NA,0,1.28,NA,7.37716,NA,NA,NA,8.01,NA,0.00922,38.2,32.2,NA,14.68531,NA,NA,1.83366
"68354",NA,NA,NA,NA,0.03431,NA,NA,NA,NA,NA,NA,1.4535,2.43541,NA,NA,65.0224,15.60204,18.60471,NA,32.85861,NA,0.222,"violent",NA,NA,NA,NA,NA,200.23251,0.56946,NA,NA,1.67013,NA,NA,NA,0.05228,NA,NA,0,0.568,NA,5.68079,NA,NA,NA,8.14,NA,0,32.6,34.5,NA,13.09524,NA,NA,1.27151
