FIPS,REGION_ID,STATE,County,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,RATE
36087,1,New York,Rockland County,1813564.819,2226668.669,2011,15.9,14.1,9.91,2.49,0.007,36.48
36087,1,New York,Rockland County,1813564.819,2226668.669,2012,15.5,10.77,10.43,5.09,0.002,35.76
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,1998,26.6,17.5,10.4,1.36,0.005,80.11
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,1999,27.4,15,8.15,1.14,0.005,81.13
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2000,27.5,14.9,10.36,1.24,0.005,81.06
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2001,27.4,15.5,9.28,0.96,0.005,79.76
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2002,28.1,15.1,10.94,1.19,0.004,81.39
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2003,27.7,15.2,8.94,0.98,0.004,78.76
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2004,26.7,15.5,7.99,0.99,0.004,78
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2005,26.2,17.2,7.98,1.05,0.004,77.79
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2006,25.4,17.4,8.04,1.11,0.003,77.52
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2007,25.9,15.9,6.7,0.81,0.003,75.51
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2008,25.5,17.2,6.23,1.1,0.002,74.91
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2009,25.1,17.8,5.96,0.85,0.001,73.14
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2010,24,17.4,6.06,0.58,0.001,71.57
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2011,22.3,18.8,6.16,0.74,0.001,71.27
36089,1,New York,St. Lawrence County,1647135.996,2571722.277,2012,21.8,16.67,7.97,0.99,0.001,71.47
36091,1,New York,Saratoga County,1776076.011,2442465.765,1998,23.6,7.3,8.85,3.3,0.007,67.85
36091,1,New York,Saratoga County,1776076.011,2442465.765,1999,23.6,6.6,8.46,2.9,0.007,68.26
36091,1,New York,Saratoga County,1776076.011,2442465.765,2000,23.5,6,9.33,3.55,0.007,68.19
36091,1,New York,Saratoga County,1776076.011,2442465.765,2001,22.9,6.1,9.89,3.1,0.006,68.2
36091,1,New York,Saratoga County,1776076.011,2442465.765,2002,23.3,5.8,10.93,2.65,0.005,67.22
36091,1,New York,Saratoga County,1776076.011,2442465.765,2003,22.3,6.3,11.04,2.64,0.006,65.07
36091,1,New York,Saratoga County,1776076.011,2442465.765,2004,21.7,6.4,8.58,1.43,0.007,63.99
36091,1,New York,Saratoga County,1776076.011,2442465.765,2005,20.9,6.4,8.65,1.94,0.005,63.53
36091,1,New York,Saratoga County,1776076.011,2442465.765,2006,20.7,6.7,8.61,1.52,0.004,61.2
36091,1,New York,Saratoga County,1776076.011,2442465.765,2007,20.7,6.9,8.47,1.49,0.004,60.8
36091,1,New York,Saratoga County,1776076.011,2442465.765,2008,20.4,7.4,6.83,1.27,0.003,60
36091,1,New York,Saratoga County,1776076.011,2442465.765,2009,19.5,6.3,6.75,1.16,0.002,59.92
36091,1,New York,Saratoga County,1776076.011,2442465.765,2010,19.2,7,6.76,1.07,0.002,56.85
36091,1,New York,Saratoga County,1776076.011,2442465.765,2011,17.6,7.1,7.79,1.01,0.001,56.84
36091,1,New York,Saratoga County,1776076.011,2442465.765,2012,17.1,6.59,8.53,2.02,0,56.16
36093,1,New York,Schenectady County,1768117.621,2407434.527,1998,25.9,11,9.24,3.42,0.01,66.93
36093,1,New York,Schenectady County,1768117.621,2407434.527,1999,25.9,10.2,9.22,2.86,0.01,66.34
36093,1,New York,Schenectady County,1768117.621,2407434.527,2000,25.5,9.5,9.2,3.41,0.01,65.24
36093,1,New York,Schenectady County,1768117.621,2407434.527,2001,25.3,9.7,10.91,2.94,0.009,65.21
36093,1,New York,Schenectady County,1768117.621,2407434.527,2002,25.1,9.9,10.45,2.24,0.007,64.8
36093,1,New York,Schenectady County,1768117.621,2407434.527,2003,25,11.4,11.12,2.95,0.008,64.79
36093,1,New York,Schenectady County,1768117.621,2407434.527,2004,24.4,11.7,8.46,1.22,0.009,62.6
36093,1,New York,Schenectady County,1768117.621,2407434.527,2005,23.8,11.9,8.59,1.79,0.008,62.07
36093,1,New York,Schenectady County,1768117.621,2407434.527,2006,23.6,10.6,8.57,2.04,0.006,60.93
36093,1,New York,Schenectady County,1768117.621,2407434.527,2007,23.4,11.1,8.47,1.67,0.006,60.1
36093,1,New York,Schenectady County,1768117.621,2407434.527,2008,23.1,11.6,7.37,1.8,0.004,58.82
36093,1,New York,Schenectady County,1768117.621,2407434.527,2009,22.6,11.6,7.25,1.04,0.002,58.56
36093,1,New York,Schenectady County,1768117.621,2407434.527,2010,22.4,12,7.2,1.17,0.002,56.94
36093,1,New York,Schenectady County,1768117.621,2407434.527,2011,20.7,14.1,8.31,1.26,0.002,55.66
36093,1,New York,Schenectady County,1768117.621,2407434.527,2012,20.1,11.25,8.77,2.09,0.001,56.1
36095,1,New York,Schoharie County,1743539.37,2375273.679,1998,26.6,13,8.83,2.2,0.014,72.87
36095,1,New York,Schoharie County,1743539.37,2375273.679,1999,25.9,11.2,8.4,2.09,0.013,72.46
36095,1,New York,Schoharie County,1743539.37,2375273.679,2000,25.6,11.8,9.08,2.22,0.013,72.27
36095,1,New York,Schoharie County,1743539.37,2375273.679,2001,26.1,12.3,10.97,1.82,0.012,72.1
36095,1,New York,Schoharie County,1743539.37,2375273.679,2002,26.3,12.3,9.37,1.32,0.01,71.62
36095,1,New York,Schoharie County,1743539.37,2375273.679,2003,26.3,11.6,10.03,1.66,0.012,70.27
36095,1,New York,Schoharie County,1743539.37,2375273.679,2004,26.3,11.6,7.28,1.44,0.013,68.04
36095,1,New York,Schoharie County,1743539.37,2375273.679,2005,26.3,12.1,7.36,1.19,0.011,66.52
36095,1,New York,Schoharie County,1743539.37,2375273.679,2006,26,12,8.07,2.08,0.008,66.24
36095,1,New York,Schoharie County,1743539.37,2375273.679,2007,25.9,12.7,8.02,1.27,0.008,64.66
36095,1,New York,Schoharie County,1743539.37,2375273.679,2008,24.1,10.9,7.01,1.64,0.005,62.97
36095,1,New York,Schoharie County,1743539.37,2375273.679,2009,23.6,11.9,6.99,0.76,0.004,62.51
36095,1,New York,Schoharie County,1743539.37,2375273.679,2010,23.5,13.3,7.01,0.78,0.003,61.24
36095,1,New York,Schoharie County,1743539.37,2375273.679,2011,22.3,11.4,7.94,0.8,0.002,60
36095,1,New York,Schoharie County,1743539.37,2375273.679,2012,21.8,12.17,8.22,1.5,0.001,59.41
36097,1,New York,Schuyler County,1553949.123,2311832.582,1998,26,13.3,9.07,3.08,0.058,70.05
36097,1,New York,Schuyler County,1553949.123,2311832.582,1999,26.8,11.8,9.56,3.14,0.056,70.58
36097,1,New York,Schuyler County,1553949.123,2311832.582,2000,27.1,11.4,10.58,3.31,0.061,70.03
36097,1,New York,Schuyler County,1553949.123,2311832.582,2001,27.4,11.6,9.52,2.06,0.054,69.91
36097,1,New York,Schuyler County,1553949.123,2311832.582,2002,27.8,11.2,13.95,2.67,0.056,70.11
36097,1,New York,Schuyler County,1553949.123,2311832.582,2003,27.4,11.5,9.04,1.41,0.057,69.78
36097,1,New York,Schuyler County,1553949.123,2311832.582,2004,27,11.7,9.45,2.01,0.051,67.44
36097,1,New York,Schuyler County,1553949.123,2311832.582,2005,26.6,13.1,9.51,1.56,0.047,67.81
36097,1,New York,Schuyler County,1553949.123,2311832.582,2006,26.2,13.4,9.04,1.14,0.041,66.89
36097,1,New York,Schuyler County,1553949.123,2311832.582,2007,26.2,11.4,8.57,1.45,0.036,65.62
36097,1,New York,Schuyler County,1553949.123,2311832.582,2008,25.2,12.4,8,1.43,0.023,65.47
36097,1,New York,Schuyler County,1553949.123,2311832.582,2009,24.5,12.1,7.01,0.87,0.014,64.83
36097,1,New York,Schuyler County,1553949.123,2311832.582,2010,24.1,13.1,7.02,0.68,0.02,64.51
36097,1,New York,Schuyler County,1553949.123,2311832.582,2011,22.7,14.1,8.12,0.86,0.016,63.92
36097,1,New York,Schuyler County,1553949.123,2311832.582,2012,22.2,12.37,9.1,1.77,0.007,62.64
36099,1,New York,Seneca County,1549405.809,2355026.711,1998,27.1,12.3,9.64,3.61,0.051,65.07
36099,1,New York,Seneca County,1549405.809,2355026.711,1999,26.9,11.2,9.7,2.99,0.05,65.75
36099,1,New York,Seneca County,1549405.809,2355026.711,2000,26.5,11.5,10.84,3.46,0.054,66.42
36099,1,New York,Seneca County,1549405.809,2355026.711,2001,27.1,11.6,10.4,2.34,0.049,65.59
36099,1,New York,Seneca County,1549405.809,2355026.711,2002,27.1,11.3,14.22,2.32,0.05,66
36099,1,New York,Seneca County,1549405.809,2355026.711,2003,27.8,11.3,9.81,1.97,0.05,65.43
36099,1,New York,Seneca County,1549405.809,2355026.711,2004,27.7,11.4,9.87,2.29,0.045,63.03
36099,1,New York,Seneca County,1549405.809,2355026.711,2005,27.8,12.2,9.9,1.85,0.04,63.61
36099,1,New York,Seneca County,1549405.809,2355026.711,2006,27.2,15.3,9.77,1.27,0.035,62.78
36099,1,New York,Seneca County,1549405.809,2355026.711,2007,27.1,12.1,8.33,1.16,0.03,61.68
36099,1,New York,Seneca County,1549405.809,2355026.711,2008,26,11.9,8.05,1.81,0.017,60.92
36099,1,New York,Seneca County,1549405.809,2355026.711,2009,25,12.5,7.38,1.55,0.01,59.91
36099,1,New York,Seneca County,1549405.809,2355026.711,2010,24.6,14,7.26,0.92,0.014,59.15
36099,1,New York,Seneca County,1549405.809,2355026.711,2011,23.5,13.3,8.77,1,0.012,58.25
36099,1,New York,Seneca County,1549405.809,2355026.711,2012,22.9,12.32,9.5,1.98,0.005,59.17
36101,1,New York,Steuben County,1515917.072,2289805.219,1998,25.9,15.3,8.74,1.97,0.061,75.79
36101,1,New York,Steuben County,1515917.072,2289805.219,1999,27,13.3,8.98,1.99,0.058,76.08
36101,1,New York,Steuben County,1515917.072,2289805.219,2000,27.4,12.3,9.79,2.1,0.06,75.87
36101,1,New York,Steuben County,1515917.072,2289805.219,2001,27.5,12.2,9.11,1.67,0.055,76.58
36101,1,New York,Steuben County,1515917.072,2289805.219,2002,28,12.5,13.96,1.99,0.055,76.31
36101,1,New York,Steuben County,1515917.072,2289805.219,2003,26.7,13.6,8.91,1.35,0.056,75.66
36101,1,New York,Steuben County,1515917.072,2289805.219,2004,25.7,13.6,9.17,1.46,0.051,74.29
36101,1,New York,Steuben County,1515917.072,2289805.219,2005,25.5,13.6,9.17,1.89,0.046,73.08
36101,1,New York,Steuben County,1515917.072,2289805.219,2006,25.5,12.5,9.01,1.21,0.041,72.52
36101,1,New York,Steuben County,1515917.072,2289805.219,2007,25.4,15,9.37,1.36,0.038,72.57
36101,1,New York,Steuben County,1515917.072,2289805.219,2008,25.3,13.5,8,1.19,0.027,72.05
36101,1,New York,Steuben County,1515917.072,2289805.219,2009,24.7,15.1,7,0.93,0.018,69.66
36101,1,New York,Steuben County,1515917.072,2289805.219,2010,24.1,14.4,6.95,0.74,0.018,68.51
36101,1,New York,Steuben County,1515917.072,2289805.219,2011,22.6,18.1,8.04,0.86,0.014,68.83
36101,1,New York,Steuben County,1515917.072,2289805.219,2012,22,14.04,8.95,1.43,0.008,68.28
36103,1,New York,Suffolk County,1916558.965,2219152.491,1998,24.3,7.6,12.52,7.67,0.034,67.39
36103,1,New York,Suffolk County,1916558.965,2219152.491,1999,24.8,6.8,11.88,6.02,0.032,67.03
36103,1,New York,Suffolk County,1916558.965,2219152.491,2000,24.4,6.2,10.5,7.08,0.038,66.3
36103,1,New York,Suffolk County,1916558.965,2219152.491,2001,24.2,6.6,11.93,10.41,0.034,66.11
36103,1,New York,Suffolk County,1916558.965,2219152.491,2002,24.2,6.6,12.05,4.67,0.033,65.48
36103,1,New York,Suffolk County,1916558.965,2219152.491,2003,23.8,7.3,11.9,5.06,0.04,63.68
36103,1,New York,Suffolk County,1916558.965,2219152.491,2004,22.7,7,11.31,5.91,0.04,62.12
36103,1,New York,Suffolk County,1916558.965,2219152.491,2005,22.2,5.2,11.26,7.36,0.034,60.02
36103,1,New York,Suffolk County,1916558.965,2219152.491,2006,21.8,6.6,10.76,4.71,0.021,57.93
36103,1,New York,Suffolk County,1916558.965,2219152.491,2007,20.9,5.3,10,3.87,0.019,55.4
36103,1,New York,Suffolk County,1916558.965,2219152.491,2008,20,5.6,8.7,5.62,0.012,55.11
36103,1,New York,Suffolk County,1916558.965,2219152.491,2009,19.4,5.7,8.27,4.21,0.008,54.33
36103,1,New York,Suffolk County,1916558.965,2219152.491,2010,19,6.6,8,6.07,0.007,51.16
36103,1,New York,Suffolk County,1916558.965,2219152.491,2011,18.1,6.9,9.46,2.92,0.004,50.95
36103,1,New York,Suffolk County,1916558.965,2219152.491,2012,17.6,6.49,10.47,5.67,0.002,50.29
36105,1,New York,Sullivan County,1739211.263,2274248.013,1998,25.9,16.5,9.91,2.19,0.035,77.56
36105,1,New York,Sullivan County,1739211.263,2274248.013,1999,26.3,14.2,8.11,1.84,0.034,78.24
36105,1,New York,Sullivan County,1739211.263,2274248.013,2000,26.3,13.9,8.45,2.27,0.031,76.95
36105,1,New York,Sullivan County,1739211.263,2274248.013,2001,26.6,14,10.38,2.31,0.028,76.7
36105,1,New York,Sullivan County,1739211.263,2274248.013,2002,26.7,13.3,10.67,1.7,0.026,75.54
36105,1,New York,Sullivan County,1739211.263,2274248.013,2003,27.5,13.5,10.05,2.36,0.032,73.62
36105,1,New York,Sullivan County,1739211.263,2274248.013,2004,26.9,13.3,8.74,1.05,0.034,72.76
36105,1,New York,Sullivan County,1739211.263,2274248.013,2005,26.9,13.1,8.76,1.14,0.032,70.65
36105,1,New York,Sullivan County,1739211.263,2274248.013,2006,25.7,15.1,9.09,1.29,0.025,70.36
36105,1,New York,Sullivan County,1739211.263,2274248.013,2007,25.6,14.2,7.85,1.19,0.025,68.44
36105,1,New York,Sullivan County,1739211.263,2274248.013,2008,25.3,16.4,7.16,1.14,0.017,68.32
36105,1,New York,Sullivan County,1739211.263,2274248.013,2009,24.9,17.4,7.79,0.95,0.013,66.09
36105,1,New York,Sullivan County,1739211.263,2274248.013,2010,25.1,19.1,7,0.8,0.01,64.67
36105,1,New York,Sullivan County,1739211.263,2274248.013,2011,24,17,8.41,0.92,0.007,64.13
36105,1,New York,Sullivan County,1739211.263,2274248.013,2012,23.4,15.28,8.68,1.48,0.003,64.6
36107,1,New York,Tioga County,1604638.584,2296816.053,1998,24.3,10.9,9.08,2.53,0.051,65.35
36107,1,New York,Tioga County,1604638.584,2296816.053,1999,24.5,9.3,9.21,2.73,0.047,65.38
36107,1,New York,Tioga County,1604638.584,2296816.053,2000,24.4,8.7,10.17,3.08,0.049,64.57
36107,1,New York,Tioga County,1604638.584,2296816.053,2001,25.1,8.7,10.45,2.01,0.043,64.31
36107,1,New York,Tioga County,1604638.584,2296816.053,2002,25.5,8.7,13.01,2.3,0.045,64.87
36107,1,New York,Tioga County,1604638.584,2296816.053,2003,25.7,9.5,9.65,1.36,0.047,63.5
36107,1,New York,Tioga County,1604638.584,2296816.053,2004,25.2,9.4,9.27,2.3,0.044,61.25
36107,1,New York,Tioga County,1604638.584,2296816.053,2005,24.4,9.9,9.23,2.29,0.042,61.72
36107,1,New York,Tioga County,1604638.584,2296816.053,2006,23.4,10.4,9.27,1.45,0.038,60.3
36107,1,New York,Tioga County,1604638.584,2296816.053,2007,23.3,10.3,9.08,1.34,0.036,59.47
36107,1,New York,Tioga County,1604638.584,2296816.053,2008,22.3,9.1,7.66,1.57,0.022,58.63
36107,1,New York,Tioga County,1604638.584,2296816.053,2009,21.4,11.3,7.11,0.47,0.014,57.35
36107,1,New York,Tioga County,1604638.584,2296816.053,2010,20.9,9.8,7,0.64,0.018,56.39
36107,1,New York,Tioga County,1604638.584,2296816.053,2011,19.9,10.9,8.05,0.84,0.015,56.48
36107,1,New York,Tioga County,1604638.584,2296816.053,2012,19.4,9.81,9.08,1.73,0.006,55.57
36109,1,New York,Tompkins County,1584749.021,2324857.448,1998,18,13.1,9.35,3.25,0.048,56.96
36109,1,New York,Tompkins County,1584749.021,2324857.448,1999,17.7,11.7,9.7,3.29,0.046,57.72
36109,1,New York,Tompkins County,1584749.021,2324857.448,2000,17.3,12,10.78,3.12,0.05,56.2
36109,1,New York,Tompkins County,1584749.021,2324857.448,2001,17.7,12.5,9.99,1.92,0.043,56.37
36109,1,New York,Tompkins County,1584749.021,2324857.448,2002,17.7,12.6,13.51,2.35,0.045,55.15
36109,1,New York,Tompkins County,1584749.021,2324857.448,2003,17.4,13,9.64,1.48,0.046,54.48
36109,1,New York,Tompkins County,1584749.021,2324857.448,2004,17.4,13.5,9.59,2.19,0.042,52.85
36109,1,New York,Tompkins County,1584749.021,2324857.448,2005,16.9,18.7,9.52,1.59,0.039,52.89
36109,1,New York,Tompkins County,1584749.021,2324857.448,2006,16.6,17.5,9.09,0.86,0.033,51.43
36109,1,New York,Tompkins County,1584749.021,2324857.448,2007,16.3,19.2,8.25,1.23,0.03,50.97
36109,1,New York,Tompkins County,1584749.021,2324857.448,2008,15.4,17.3,7.98,1.67,0.019,49.83
36109,1,New York,Tompkins County,1584749.021,2324857.448,2009,14.4,18.8,7.02,1.06,0.012,48.82
36109,1,New York,Tompkins County,1584749.021,2324857.448,2010,14.2,19.6,7.04,0.84,0.018,48.42
36109,1,New York,Tompkins County,1584749.021,2324857.448,2011,13.3,20,8.27,0.76,0.015,47.49
36109,1,New York,Tompkins County,1584749.021,2324857.448,2012,12.9,15.81,9.18,1.78,0.006,47.74
36111,1,New York,Ulster County,1775867.93,2302403.31,1998,24.8,11.6,10.41,2.66,0.03,66.58
36111,1,New York,Ulster County,1775867.93,2302403.31,1999,24.7,10.1,9.34,2.82,0.029,67.03
36111,1,New York,Ulster County,1775867.93,2302403.31,2000,24.7,10.5,8.93,3.6,0.026,65.6
36111,1,New York,Ulster County,1775867.93,2302403.31,2001,24.8,11.1,11.42,3.22,0.024,67.7
36111,1,New York,Ulster County,1775867.93,2302403.31,2002,25.8,10.4,10.6,2.49,0.019,66.4
36111,1,New York,Ulster County,1775867.93,2302403.31,2003,25.6,10.6,10.83,3.1,0.027,63.44
36111,1,New York,Ulster County,1775867.93,2302403.31,2004,25.2,10.7,8.92,2.24,0.029,62.1
36111,1,New York,Ulster County,1775867.93,2302403.31,2005,25,11.5,8.99,1.53,0.026,61.96
36111,1,New York,Ulster County,1775867.93,2302403.31,2006,24.2,11.1,9.4,1.64,0.016,59.92
36111,1,New York,Ulster County,1775867.93,2302403.31,2007,23.6,11.2,8.54,1.09,0.016,58.96
36111,1,New York,Ulster County,1775867.93,2302403.31,2008,22.6,12.1,7.54,1.34,0.01,57.19
36111,1,New York,Ulster County,1775867.93,2302403.31,2009,22.9,12.5,7.8,1.59,0.008,56.77
36111,1,New York,Ulster County,1775867.93,2302403.31,2010,22,12.5,7.15,0.7,0.006,55.77
36111,1,New York,Ulster County,1775867.93,2302403.31,2011,20.5,14.5,8.71,1.09,0.004,55.58
36111,1,New York,Ulster County,1775867.93,2302403.31,2012,19.9,11.6,9.09,2.03,0.002,53.35
36113,1,New York,Warren County,1765770.902,2492083.498,1998,25.3,12,8.53,1.79,0.005,68.68
36113,1,New York,Warren County,1765770.902,2492083.498,1999,25.2,10.5,7.35,1.59,0.004,68.52
36113,1,New York,Warren County,1765770.902,2492083.498,2000,25.1,10,9.45,1.98,0.004,68.96
36113,1,New York,Warren County,1765770.902,2492083.498,2001,25.4,10.1,8.83,1.96,0.004,68.01
36113,1,New York,Warren County,1765770.902,2492083.498,2002,25.9,9.6,10.95,1.76,0.003,67.09
36113,1,New York,Warren County,1765770.902,2492083.498,2003,25.3,10,10.31,1.45,0.004,66.95
36113,1,New York,Warren County,1765770.902,2492083.498,2004,25.2,9.8,7.72,1.05,0.004,63.86
36113,1,New York,Warren County,1765770.902,2492083.498,2005,25.1,9.7,7.83,1.11,0.004,64.1
36113,1,New York,Warren County,1765770.902,2492083.498,2006,24.5,11.2,8.06,1.21,0.003,63.22
36113,1,New York,Warren County,1765770.902,2492083.498,2007,24.4,9.7,7.87,1.08,0.003,61.17
36113,1,New York,Warren County,1765770.902,2492083.498,2008,24,10.5,6.05,0.77,0.002,60.03
36113,1,New York,Warren County,1765770.902,2492083.498,2009,23.1,10.9,6.06,0.68,0.001,58.93
36113,1,New York,Warren County,1765770.902,2492083.498,2010,23.1,10.4,6.06,0.81,0.001,58.09
36113,1,New York,Warren County,1765770.902,2492083.498,2011,21.5,13.9,7.08,0.74,0.001,57.56
36113,1,New York,Warren County,1765770.902,2492083.498,2012,21,10.66,7.89,1.25,0,56.98
36115,1,New York,Washington County,1804774.034,2472917.923,1998,27.4,12.9,8.82,2.41,0.005,74.5
36115,1,New York,Washington County,1804774.034,2472917.923,1999,27.4,10.8,8.49,2.01,0.005,75.6
36115,1,New York,Washington County,1804774.034,2472917.923,2000,27.7,11,10.29,2.54,0.005,75.39
36115,1,New York,Washington County,1804774.034,2472917.923,2001,27.7,11.5,9.03,2.42,0.005,75.03
36115,1,New York,Washington County,1804774.034,2472917.923,2002,27.8,11.2,11.38,2.22,0.004,73.98
36115,1,New York,Washington County,1804774.034,2472917.923,2003,27,10.9,11.05,1.89,0.004,74.74
36115,1,New York,Washington County,1804774.034,2472917.923,2004,27,10.8,8.9,0.98,0.005,71.36
36115,1,New York,Washington County,1804774.034,2472917.923,2005,26.7,11.4,8.93,1.67,0.004,71.38
36115,1,New York,Washington County,1804774.034,2472917.923,2006,26.7,11.2,8.26,1.42,0.003,70.22
36115,1,New York,Washington County,1804774.034,2472917.923,2007,26.5,11.6,8.44,1.39,0.003,68.4
36115,1,New York,Washington County,1804774.034,2472917.923,2008,26,10.6,6.13,0.97,0.002,67.56
36115,1,New York,Washington County,1804774.034,2472917.923,2009,25.5,14,6.28,0.9,0.001,67.89
36115,1,New York,Washington County,1804774.034,2472917.923,2010,24.8,12,6.17,0.8,0.001,66.35
36115,1,New York,Washington County,1804774.034,2472917.923,2011,23.2,14.1,7.55,0.91,0.001,67.05
36115,1,New York,Washington County,1804774.034,2472917.923,2012,22.6,11.82,8.43,1.56,0,66.46
36117,1,New York,Wayne County,1524638.913,2392871.668,1998,27.2,10.8,10.15,3.76,0.05,68.69
36117,1,New York,Wayne County,1524638.913,2392871.668,1999,27.2,9.9,10.06,3.28,0.049,67.95
36117,1,New York,Wayne County,1524638.913,2392871.668,2000,26.6,8.9,10.92,3.25,0.05,67.82
36117,1,New York,Wayne County,1524638.913,2392871.668,2001,27.4,9,10.57,3.33,0.048,68.78
36117,1,New York,Wayne County,1524638.913,2392871.668,2002,28.1,9,14.49,3.07,0.048,68.24
36117,1,New York,Wayne County,1524638.913,2392871.668,2003,27.8,10.1,10.1,2.72,0.048,66.68
36117,1,New York,Wayne County,1524638.913,2392871.668,2004,27.1,10.1,10,2.31,0.044,65.67
36117,1,New York,Wayne County,1524638.913,2392871.668,2005,26.8,8.7,10.01,3.06,0.035,63.7
36117,1,New York,Wayne County,1524638.913,2392871.668,2006,25,11.5,10.14,2.06,0.032,63.94
36117,1,New York,Wayne County,1524638.913,2392871.668,2007,24.3,11.3,8.2,2.07,0.031,62.35
36117,1,New York,Wayne County,1524638.913,2392871.668,2008,23.7,9.9,8.18,2.07,0.015,62.2
36117,1,New York,Wayne County,1524638.913,2392871.668,2009,23.4,11,7.17,1.38,0.008,61.04
36117,1,New York,Wayne County,1524638.913,2392871.668,2010,23,10.6,7.28,1.11,0.01,59.2
36117,1,New York,Wayne County,1524638.913,2392871.668,2011,21.6,12.8,8.97,1.31,0.008,59.66
36117,1,New York,Wayne County,1524638.913,2392871.668,2012,21,10.37,9.68,2.42,0.004,58.97
36119,1,New York,Westchester County,1835028.388,2232826.671,1998,20.2,9.1,11.5,5.11,0.049,53.59
36119,1,New York,Westchester County,1835028.388,2232826.671,1999,20.1,8.4,10.54,5.75,0.049,52.8
36119,1,New York,Westchester County,1835028.388,2232826.671,2000,20.2,7.6,9.89,5.61,0.05,52.38
36119,1,New York,Westchester County,1835028.388,2232826.671,2001,19.3,7.8,12.33,8.56,0.045,51.45
36119,1,New York,Westchester County,1835028.388,2232826.671,2002,19.3,7.8,11.61,4.57,0.04,49.89
36119,1,New York,Westchester County,1835028.388,2232826.671,2003,19.9,8.7,12.27,8.37,0.052,49.17
36119,1,New York,Westchester County,1835028.388,2232826.671,2004,19,8.9,11.37,7.91,0.056,47.74
36119,1,New York,Westchester County,1835028.388,2232826.671,2005,18.4,8.2,11.34,4.73,0.049,46
36119,1,New York,Westchester County,1835028.388,2232826.671,2006,18.2,7.3,10.74,8.3,0.029,45.28
36119,1,New York,Westchester County,1835028.388,2232826.671,2007,17.6,7.7,10.35,5.06,0.025,43.38
36119,1,New York,Westchester County,1835028.388,2232826.671,2008,16.8,8.4,8.65,3.75,0.015,42.39
36119,1,New York,Westchester County,1835028.388,2232826.671,2009,16.9,9.1,8.67,3.8,0.011,40.8
36119,1,New York,Westchester County,1835028.388,2232826.671,2010,16,9,7.61,3.06,0.008,40.21
36119,1,New York,Westchester County,1835028.388,2232826.671,2011,15.2,10,9.87,3.81,0.005,39.53
36119,1,New York,Westchester County,1835028.388,2232826.671,2012,14.8,8.55,10.35,5.47,0.002,37.3
36121,1,New York,Wyoming County,1439265.332,2324433.93,1998,29.6,10.5,9.01,3.01,0.086,61.66
36121,1,New York,Wyoming County,1439265.332,2324433.93,1999,29.5,9,9.23,2.66,0.077,62.85
36121,1,New York,Wyoming County,1439265.332,2324433.93,2000,29.2,9.2,11.8,2.8,0.077,62.32
36121,1,New York,Wyoming County,1439265.332,2324433.93,2001,29,10,9.39,2.75,0.072,62.37
36121,1,New York,Wyoming County,1439265.332,2324433.93,2002,28.9,9.7,15.34,2.14,0.069,62.7
36121,1,New York,Wyoming County,1439265.332,2324433.93,2003,28.9,10,9.14,1.79,0.068,61.53
36121,1,New York,Wyoming County,1439265.332,2324433.93,2004,28.1,9.9,10.55,2.39,0.059,60.2
36121,1,New York,Wyoming County,1439265.332,2324433.93,2005,28,10.3,10.45,1.35,0.047,60.58
36121,1,New York,Wyoming County,1439265.332,2324433.93,2006,27.1,10.8,9.33,1.89,0.041,59.81
36121,1,New York,Wyoming County,1439265.332,2324433.93,2007,26.7,9.6,8.98,1.29,0.041,59.01
36121,1,New York,Wyoming County,1439265.332,2324433.93,2008,25.3,11.4,8.09,1.25,0.029,58.21
36121,1,New York,Wyoming County,1439265.332,2324433.93,2009,24.9,11.3,7.5,1.46,0.019,57.45
36121,1,New York,Wyoming County,1439265.332,2324433.93,2010,24.6,10.8,7.04,0.9,0.017,57.12
36121,1,New York,Wyoming County,1439265.332,2324433.93,2011,25,11.6,8.34,1.49,0.012,56.07
36121,1,New York,Wyoming County,1439265.332,2324433.93,2012,24.5,10.36,9.49,1.9,0.009,56.25
36123,1,New York,Yates County,1530166.579,2334378.468,1998,25.9,14.3,8.88,3.34,0.058,68.21
36123,1,New York,Yates County,1530166.579,2334378.468,1999,26.6,12.4,9.09,2.72,0.057,68.95
36123,1,New York,Yates County,1530166.579,2334378.468,2000,26.6,13.3,10.48,2.88,0.062,69.27
36123,1,New York,Yates County,1530166.579,2334378.468,2001,26.4,13.2,9.4,2,0.056,68.64
36123,1,New York,Yates County,1530166.579,2334378.468,2002,26.1,12.8,14.08,2.31,0.058,67.69
36123,1,New York,Yates County,1530166.579,2334378.468,2003,26.3,12.8,9.08,1.33,0.058,66.93
