FIPS,Year,SMOKING,POVERTY,PM25,NO2,SO2,LBC_RATE
20161,2000,19,11.9,8.33,1.12,0.024,48.33
20161,2001,19.4,13.2,8.11,0.87,0.025,49.12
20161,2002,19.2,13.4,8.46,1.09,0.027,48.67
20161,2003,17.6,14.3,8.62,0.79,0.027,47.97
20161,2004,18.3,15.6,8.34,1.2,0.024,47.25
20161,2005,18.2,20.2,8.37,0.96,0.028,46.78
20161,2006,18.1,19.2,7.85,0.97,0.026,46.42
20161,2007,18.5,19,7.29,0.7,0.026,45.69
20161,2008,19,19.8,7.01,0.69,0.02,45.47
20161,2009,17.5,26.3,7.25,0.7,0.004,45.6
20161,2010,17.4,21.2,7.15,0.72,0.003,44.51
20161,2011,16.9,20.6,7.16,0.74,0.003,45.01
20161,2012,16.4,17.36,8.2,0.89,0.002,44.3
20163,1998,24.8,13.7,10.13,0.43,0.001,52.54
20163,1999,24.5,12.4,8.96,0.76,0.001,53.13
20163,2000,24.1,11.4,10.03,0.71,0.001,53.21
20163,2001,24,11.9,8.1,0.43,0.001,53.44
20163,2002,23.7,11.6,8.81,0.63,0.001,53.48
20163,2003,23.1,11.1,8.98,0.69,0.001,52.78
20163,2004,23,11.5,8.3,0.46,0.001,51.55
20163,2005,22.7,12.3,8.23,0.51,0.001,51.5
20163,2006,22.1,12.8,6.99,0.8,0.001,51.42
20163,2007,21.7,11.5,6.97,0.49,0.001,50.45
20163,2008,22.1,11.5,6.24,0.38,0.001,50.45
20163,2009,22,12.4,6.01,0.56,0.001,49.81
20163,2010,21.9,14.4,5.71,0.52,0.001,49.22
20163,2011,21.9,12.7,6.27,0.55,0.001,49.06
20163,2012,21.4,12.3,7.78,0.56,0.001,48.94
20165,1998,24,14.2,9.7,0.64,0.001,56.67
20165,1999,24.5,11.9,7.61,0.78,0.001,56.94
20165,2000,24.6,10.6,8.13,0.57,0.001,57.18
20165,2001,25,12.7,8,0.51,0.001,58.3
20165,2002,25.1,12,8.09,0.61,0.001,58.12
20165,2003,24.5,10.8,8.14,0.67,0.001,57.59
20165,2004,24,11.1,7.98,0.42,0.001,56.4
20165,2005,24.3,12,7.98,0.54,0.001,56.23
20165,2006,24.2,12.7,6.98,0.57,0.001,55.82
20165,2007,23.5,12.3,7.1,0.61,0.001,55.52
20165,2008,23.4,10.9,6.02,0.55,0.001,55.18
20165,2009,23.5,12.5,6.02,0.44,0.001,54.82
20165,2010,22.6,13.4,5.54,0.44,0.001,53.77
20165,2011,22.6,13.2,6.47,0.58,0.001,54.58
20165,2012,22.1,12.27,7.38,0.56,0.001,54.05
20167,1998,27.2,13.9,10.07,0.7,0.001,53.28
20167,1999,27.5,12.8,9.03,0.87,0.001,53.76
20167,2000,27.8,11.5,8.37,0.69,0.001,53.94
20167,2001,27.5,12.8,7.99,0.52,0.001,54.5
20167,2002,27.9,12.3,8.3,0.69,0.001,54.53
20167,2003,27.3,11.4,8.13,0.7,0.001,54.22
20167,2004,26.6,12.7,7.88,0.69,0.001,52.92
20167,2005,26.1,13.8,7.89,0.69,0.001,53.21
20167,2006,25.9,14.9,6.94,0.88,0.001,51.85
20167,2007,24.6,13.7,6.97,0.5,0.001,50.7
20167,2008,24.2,12.8,6.15,0.62,0.001,50.23
20167,2009,24.1,14.1,6.2,0.67,0.001,49.95
20167,2010,23.6,15.4,5.99,0.49,0.001,49.84
20167,2011,23.3,14.6,6.1,0.62,0.001,49.85
20167,2012,22.8,13.39,7.53,0.66,0.001,49.51
20169,1998,24.2,10.7,10.65,0.89,0.003,65.61
20169,1999,24.3,9.8,9.93,0.99,0.003,65.93
20169,2000,25.1,8.6,7.7,0.95,0.003,66.26
20169,2001,25.9,9.6,7.76,0.69,0.003,66.53
20169,2002,26.2,9.6,7.96,0.89,0.003,65.94
20169,2003,25.7,10.4,7.98,0.96,0.003,66.61
20169,2004,25.9,11,7.8,0.78,0.003,65.5
20169,2005,24.8,11.5,7.88,0.93,0.003,65.14
20169,2006,24.5,12.3,6.95,0.8,0.003,64.52
20169,2007,24.3,10,6.97,0.69,0.003,65.05
20169,2008,23.8,11.3,6.86,0.47,0.003,64.5
20169,2009,23.3,12.8,7.03,0.54,0.001,62.53
20169,2010,24.1,17.2,6.14,0.61,0.001,62.85
20169,2011,24.5,14.4,6.94,0.61,0.001,62.9
20169,2012,24,11.63,7.69,0.76,0.001,63.25
20171,1998,23.9,8.7,8.22,0.58,0.001,50.74
20171,1999,23.5,7.6,6.2,0.71,0.001,51.08
20171,2000,23.4,7,9.05,0.65,0.001,51.43
20171,2001,23.3,8.1,7.28,0.58,0.001,51.85
20171,2002,22.9,8.3,9.01,0.68,0.001,52.02
20171,2003,22.3,7.4,8.15,0.59,0.001,51.31
20171,2004,22.8,7.3,7.58,0.62,0.001,50.19
20171,2005,22.7,7.3,7.56,0.56,0.001,50.05
20171,2006,22.7,8,6.72,0.55,0.001,50.2
20171,2007,22.5,7.8,6.94,0.39,0.001,49.11
20171,2008,22.2,7.7,6,0.54,0.001,48.25
20171,2009,21.7,8.6,6,0.54,0.001,47.52
20171,2010,20.2,9.2,5.02,0.48,0.001,46.37
20171,2011,19.7,8.7,6.21,0.49,0.001,46.5
20171,2012,19.2,8.04,7.13,0.56,0.001,45.84
20173,1998,24.1,10.5,10.78,1.24,0.005,69.27
20173,1999,24.3,10.2,10.72,1.56,0.005,67.12
20173,2000,24.9,9,8.59,1.31,0.004,68.7
20173,2001,25.3,9.7,8.66,1.12,0.004,68.59
20173,2002,26.1,10.8,8.73,1.23,0.004,68.33
20173,2003,25.6,11.7,9.52,1.12,0.005,67.47
20173,2004,25.2,12.7,8.82,0.98,0.004,65.48
20173,2005,25.5,13.1,8.91,1.26,0.004,66.25
20173,2006,25.6,13.7,7.65,1.09,0.004,63.96
20173,2007,25,13,8.2,0.78,0.004,62.87
20173,2008,24.8,12.3,7.33,0.58,0.004,61.47
20173,2009,24.4,13.5,7.71,0.98,0.003,61.21
20173,2010,23.6,15.3,6.99,0.89,0.003,60.29
20173,2011,22.6,15.2,7.32,0.95,0.003,60.25
20173,2012,22.1,12.47,8.47,1.07,0.003,58.92
20175,1998,27,13.2,8.11,0.85,0.003,59.54
20175,1999,26.9,14.4,6.17,1.14,0.003,59.32
20175,2000,27.3,12.4,9,0.9,0.002,59.18
20175,2001,26.5,13.6,6.79,0.76,0.002,58.55
20175,2002,26.5,13.4,8.15,0.94,0.002,57.46
20175,2003,25,13.7,7.96,0.91,0.002,56.98
20175,2004,24.6,13.9,7,0.85,0.002,55.01
20175,2005,23.7,15.3,7,0.76,0.002,54.66
20175,2006,23.1,16.7,6.9,0.68,0.002,53.5
20175,2007,22,14.9,6.72,0.83,0.002,52.35
20175,2008,21.1,13.4,6,0.57,0.002,51.13
20175,2009,21.4,15.7,6,0.67,0.002,50.19
20175,2010,21.3,15.6,5.02,0.6,0.002,48.91
20175,2011,22.9,15.4,7.01,0.72,0.001,48.4
20175,2012,22.3,14.53,6.98,0.8,0.001,48.2
20177,1998,23.3,10.4,12.38,1.24,0.036,66.77
20177,1999,24,10.5,10.88,1.33,0.033,68.34
20177,2000,23.1,8.8,10.65,1.26,0.032,68.4
20177,2001,23.4,9.3,10.24,1.06,0.033,68.48
20177,2002,24.3,9.9,10.43,1.28,0.037,67.85
20177,2003,23.3,10.9,9.9,1.78,0.037,67.83
20177,2004,23.8,11.7,9.93,1.65,0.034,64.25
20177,2005,24.4,12,9.96,1.33,0.038,64.83
20177,2006,25,13.9,9.1,1.56,0.035,64.81
20177,2007,24.1,11.9,7.87,0.98,0.036,62.94
20177,2008,24.1,12.2,8.03,1.18,0.027,62.93
20177,2009,23.9,16.6,8.09,0.89,0.008,61.8
20177,2010,23.3,17.5,8.05,0.96,0.005,60.96
20177,2011,22.8,14.6,8.04,1.08,0.006,61.15
20177,2012,22.3,12.44,9.38,1.23,0.004,61.33
20179,1998,22.4,12.1,8.54,0.5,0.001,45.08
20179,1999,22.3,12.2,7.38,0.56,0.001,45.06
20179,2000,22.6,9.3,10.07,0.65,0.001,44.97
20179,2001,23.1,10.9,7.54,0.5,0.002,44.88
20179,2002,23.2,11.4,8.45,0.71,0.002,45.18
20179,2003,22.8,10.3,8.98,0.57,0.002,44.36
20179,2004,22.5,10.4,8.89,0.68,0.002,42.58
20179,2005,22.5,11.5,8.88,0.47,0.002,42.58
20179,2006,22.4,14.2,6.33,0.65,0.002,42.62
20179,2007,22.3,12.6,6.76,0.39,0.002,41.23
20179,2008,22,11.2,6,0.5,0.002,41.21
20179,2009,22.1,13.3,5.99,0.43,0.002,40.29
20179,2010,20.8,13.1,5.1,0.49,0.001,39.46
20179,2011,20.7,12.6,6.01,0.47,0.001,38.85
20179,2012,20.3,11.69,7.46,0.54,0.001,38.69
20181,1998,25.6,14.1,7.46,0.57,0.001,52.88
20181,1999,25.3,13.4,6.04,0.56,0.001,53.2
20181,2000,25.3,12.6,8.29,0.63,0.001,53.34
20181,2001,25.3,13.8,6.46,0.59,0.001,53.18
20181,2002,24.8,13.9,8.7,0.66,0.001,53.3
20181,2003,24.2,13.1,8,0.58,0.001,52.4
20181,2004,24.6,13.8,7.99,0.59,0.001,52.04
20181,2005,24.5,14.4,8,0.46,0.001,52.14
20181,2006,24.9,16.1,6.02,0.49,0.001,51.8
20181,2007,24.7,15,6,0.43,0.001,50.61
