ID,x,y
1000,88.91106973,24.61348073
1001,88.91341924,24.6077766
1002,88.91108609,24.60144848
1003,88.92844426,24.60085096
1004,88.94201222,24.59797792
1005,88.96287156,24.59118051
1006,88.96476995,24.59808456
1007,88.98590296,24.6009946
1008,88.99539824,24.59908055
1009,88.99821333,24.58956024
1010,89.00769989,24.59934469
1011,89.01030208,24.5828518
1012,89.03012346,24.58416926
1013,89.05629753,24.58835367
1014,89.07747675,24.58635661
1015,89.07776691,24.58262433
1016,89.08636216,24.5817744
1017,88.91690688,24.58291136
1018,88.92651597,24.5873901
1019,88.93671291,24.58531972
1020,88.95112695,24.58751596
1021,88.98541641,24.58414675
1022,88.99942673,24.58110591
1023,89.01204163,24.57548077
1024,89.02942304,24.57096978
1025,89.03501348,24.56935294
1026,89.04835201,24.5734391
1027,89.0680289,24.57026902
1028,89.07690666,24.56577263
1029,89.08723264,24.57041354
1030,88.92776785,24.57520347
1031,88.93678231,24.5771056
1032,88.94151894,24.57133681
1033,88.97022569,24.56842107
1034,88.99588912,24.56879494
1035,89.04004803,24.55852259
1036,89.04908563,24.55743049
1037,89.04806305,24.5641436
1038,89.06537608,24.55689011
1039,89.07901245,24.55657648
1040,89.09209959,24.55750437
1041,88.9300114,24.56061771
1042,88.95523244,24.56165905
1043,88.96703105,24.55860279
1044,88.9828483,24.56188622
1045,88.9962255,24.56000298
1046,89.00841357,24.55155331
1047,89.03304775,24.54842747
1048,89.04263479,24.54377094
1049,89.05794128,24.54471807
1050,89.06617033,24.54511158
1051,89.06560551,24.54992138
1052,89.0794483,24.54421624
1053,89.0921614,24.5488745
1054,88.94406033,24.55243709
1055,88.97550498,24.55004222
1056,88.97179863,24.54810426
1057,88.99660819,24.54523399
1058,89.01079401,24.54128155
1059,89.02326451,24.53017714
1060,89.03262977,24.53232532
1061,89.04278044,24.53572275
1062,89.0503995,24.53470301
1063,89.0664308,24.53241757
1064,89.00470931,24.52696025
1065,89.00892647,24.53072911
1066,89.00908752,24.5210217
1067,89.02285308,24.52585931
1068,89.03042687,24.51944613
1069,89.0373212,24.52066152
1070,89.04271424,24.50925143
1071,89.05167476,24.51712104
1072,89.05261347,24.51015809
1073,89.06226776,24.52077025
1074,89.06581532,24.50785145
1075,88.89826808,24.99069298
1076,88.9039498,24.99154974
1077,88.90710709,24.99266948
1078,88.91016541,24.99206515
1079,88.90947159,24.98996531
1080,88.9161531,24.983224
1081,88.93228213,24.99595555
1082,88.9355618,24.99330675
1083,88.9291023,24.99106725
1084,88.94967878,24.99126336
1085,88.96180457,24.99642889
1086,88.9687584,25.01374645
1087,88.96671512,25.00684428
1088,88.96755503,24.99614707
1089,88.97967342,24.99882184
1090,88.98529416,24.99934293
1091,88.99247855,24.99778533
1092,88.99921258,25.00030331
1093,88.90629984,24.98008215
1094,88.90691792,24.97655967
1095,88.90987736,24.97313082
1096,88.92110314,24.97895997
1097,88.93668466,24.97440114
1098,88.93151376,24.97523418
1099,88.9412607,24.97339451
1100,88.98417482,24.98030555
1101,88.99880346,24.97106648
1102,88.90202237,24.96887343
1103,88.93499978,24.96793955
1104,88.85758361,24.95453389
1105,88.86762036,24.95277054
1106,88.87597901,24.9535493
1107,88.88040981,24.95623302
1108,88.85444953,24.94970853
1109,88.86917661,24.94809048
1110,88.89908783,24.95052059
1111,88.90094923,24.94499378
1112,88.8988902,24.94338207
1113,88.90309135,24.95522587
1114,88.90514251,24.95942369
1115,88.90989387,24.95936684
1116,88.92620682,24.9627781
1117,88.95763594,24.96287015
1118,88.97225596,24.96427304
1119,88.98095766,24.96681023
1120,88.99528877,24.95853425
1121,88.92746593,24.95479672
1122,88.92343188,24.95043664
1123,88.97353054,24.95404884
1124,88.98078401,24.94776912
1125,88.9163473,24.9449244
1126,88.90736351,24.9414336
1127,88.90501482,24.93812831
1128,88.91502845,24.93894344
1129,88.92533978,24.93690166
1130,88.93844227,24.93650026
1131,88.94610698,24.93660765
1132,88.95034703,24.94014195
1133,88.95391631,24.93962347
1134,88.98282147,24.93508856
1135,88.87174022,24.93639215
1136,88.89147034,24.93460856
1137,88.90545762,24.93330705
1138,88.90316977,24.93181928
1139,88.92422659,24.93371662
1140,88.940525,24.92925321
1141,88.95800514,24.92914775
1142,88.98326452,24.92747902
1143,88.86480821,24.93040886
1144,88.86533545,24.91954571
1145,88.88771101,24.92844814
1146,88.85784642,24.91661955
1147,88.89969343,24.91698703
1148,88.905573,24.92261169
1149,88.91429802,24.92028563
1150,88.92632452,24.92694064
1151,88.93093194,24.91645923
1152,88.98224336,24.91880899
1153,88.98823062,24.91459844
1154,88.97234472,24.91163539
1155,88.98979477,24.90698326
1156,88.85732096,24.90814218
1157,88.86307888,24.90980948
1158,88.86656509,24.90042079
1159,88.89242698,24.89866819
1160,88.90109022,24.90476032
1161,88.91228562,24.90927543
1162,88.92316122,24.90828454
1163,88.93051295,24.91142239
1164,88.85969451,24.88991944
1165,88.87250689,24.89284219
1166,88.89869646,24.89402855
1167,88.92556479,24.89537325
1168,88.94684278,24.89708561
1169,88.95224991,24.89834666
1170,88.95745134,24.89729621
1171,88.96834211,24.89722267
1172,88.99107757,24.89044256
1173,88.86009144,24.88614329
1174,88.87636679,24.88360611
1175,88.88307796,24.88604016
1176,88.89456317,24.89061441
1177,88.91543745,24.88709921
1178,88.92567225,24.88788384
1179,88.93643293,24.8924752
1180,88.95462222,24.89365332
1181,88.97563391,24.88866008
1182,88.9822539,24.88732939
1183,88.87661879,24.88014463
1184,88.89948282,24.88508402
1185,88.9600156,24.87857572
1186,88.97887622,24.87771323
1187,88.98513769,24.87719115
1188,88.92462832,24.87796652
1189,88.95914679,24.87183194
1190,88.96109187,24.86861471
1191,88.95701222,24.86237226
1192,88.97510988,24.86484724
1193,88.79471827,25.11406513
1194,88.68848243,25.17159997
1195,88.7060088,25.16614873
1196,88.71773125,25.16170974
1197,88.70973931,25.15399847
1198,88.6902604,25.16088375
1199,88.67516748,25.16014834
1200,88.69024691,25.14184453
1201,88.72238456,25.14976553
1202,88.72948518,25.14662115
1203,88.73825587,25.1452048
1204,88.75594929,25.14786283
1205,88.76096001,25.147087
1206,88.81996706,25.14453591
1207,88.82721173,25.15067944
1208,88.82923866,25.16944609
1209,88.83264127,25.15693345
1210,88.83720243,25.15195419
1211,88.83714954,25.14649589
1212,88.89111553,25.14276389
1213,88.9049733,25.13962958
1214,88.89660744,25.13441665
1215,88.89076518,25.13772704
1216,88.88046935,25.13721132
1217,88.86956306,25.14025432
1218,88.86553676,25.13456875
1219,88.84239025,25.13293826
1220,88.82926484,25.13375543
1221,88.82496331,25.13526366
1222,88.80570633,25.13408547
1223,88.76629175,25.13882939
1224,88.75741512,25.1312115
1225,88.75739905,25.1400512
1226,88.74887292,25.13594633
1227,88.74395361,25.13783405
1228,88.73254403,25.14015801
1229,88.72641257,25.13688294
1230,88.73133993,25.13052483
1231,88.71461481,25.13094695
1232,88.67711431,25.13784039
1233,88.68514629,25.12483796
1234,88.70107065,25.12402672
1235,88.70448809,25.1159635
1236,88.71002501,25.1158266
1237,88.71636264,25.11629625
1238,88.72059526,25.11771359
1239,88.72037341,25.12505806
1240,88.73695415,25.11886677
1241,88.74672399,25.11681922
1242,88.74879001,25.12529481
1243,88.75787348,25.12291728
1244,88.76367691,25.12722982
1245,88.76874922,25.12021947
1246,88.77929715,25.11619616
1247,88.78667097,25.12787429
1248,88.78917367,25.11502973
1249,88.79979648,25.12594524
1250,88.81423361,25.12569079
1251,88.82132627,25.12622152
1252,88.82831262,25.121868
1253,88.84106451,25.11911503
1254,88.83946236,25.12518351
1255,88.85618847,25.11403932
1256,88.86095389,25.12702938
1257,88.86948098,25.12067346
1258,88.87944188,25.11421847
1259,88.88030289,25.12283701
1260,88.88954611,25.12491462
1261,88.89654043,25.11680781
1262,88.89949115,25.12505651
1263,88.90358682,25.12296467
1264,88.89974366,25.11603946
1265,88.91250355,25.10920136
1266,88.89981338,25.10434856
1267,88.89905058,25.10590856
1268,88.8887166,25.10555303
1269,88.87436312,25.1084985
1270,88.86715594,25.10917118
1271,88.86512783,25.10311387
1272,88.86165773,25.10320133
1273,88.86049005,25.11200852
1274,88.85032461,25.10349417
1275,88.83697806,25.10402715
1276,88.82488202,25.10711964
1277,88.80914885,25.10224564
1278,88.7925834,25.10794488
1279,88.76170331,25.10892662
1280,88.75938533,25.10344144
1281,88.75337497,25.11025909
1282,88.74795276,25.1070966
1283,88.74806767,25.10153722
1284,88.72677344,25.11064802
1285,88.71729381,25.10834154
1286,88.70814207,25.10680939
1287,88.68456144,25.09876318
1288,88.68262521,25.08876759
1289,88.69353927,25.08405963
1290,88.7020499,25.09089746
1291,88.70658707,25.097817
1292,88.7085558,25.08609763
1293,88.71920907,25.09770544
1294,88.72596618,25.09812362
1295,88.72838456,25.08975326
1296,88.73785683,25.08908457
1297,88.74179927,25.09457941
1298,88.74459893,25.08697386
1299,88.74755082,25.08258761
1300,88.75269927,25.07702099
1301,88.75568968,25.06833791
1302,88.75635962,25.08134672
1303,88.75343015,25.09078886
1304,88.75036412,25.0922457
1305,88.75376541,25.094094
1306,88.76405367,25.09397082
1307,88.76936913,25.09685867
1308,88.78052715,25.09318442
1309,88.78186116,25.10016665
1310,88.79300382,25.09752989
1311,88.80559571,25.09307763
1312,88.81856056,25.09660115
1313,88.82796396,25.09844228
1314,88.82867381,25.09222689
1315,88.84631434,25.08943997
1316,88.87586679,25.0951027
1317,88.88560592,25.09517783
1318,88.89351433,25.09894889
1319,88.90406163,25.10173225
1320,88.90677743,25.09374717
1321,88.92431916,25.08715355
1322,88.91638755,25.08689547
1323,88.91806586,25.08187595
1324,88.90934113,25.08118679
1325,88.90536013,25.08026532
1326,88.87567712,25.08435391
1327,88.86988862,25.08356581
1328,88.8579833,25.08618152
1329,88.82765264,25.08366365
1330,88.81843961,25.08504373
1331,88.80031111,25.08634303
1332,88.77861407,25.08025561
1333,88.82608301,25.06793516
1334,88.83899467,25.06941992
1335,88.83813211,25.07767406
1336,88.8486117,25.07029795
1337,88.85747303,25.07848227
1338,88.87416054,25.0723463
1339,88.8795681,25.06900345
1340,88.90743541,25.07109012
1341,88.91392517,25.07601682
1342,88.91482549,25.07190123
1343,88.91900531,25.06699061
1344,88.90252509,25.05818016
1345,88.87441306,25.06328157
1346,88.86376631,25.06382429
1347,88.85499597,25.06143204
1348,88.83573167,25.05668364
1349,88.82373532,25.05391161
1350,88.813318,25.0475695
1351,88.82837286,25.04757828
1352,88.85348719,25.04742763
1353,88.86700126,25.04998998
1354,88.88316122,25.05809476
1355,88.92278154,25.05539916
1356,88.90775041,25.04617306
1357,88.89168925,25.04168428
1358,88.8827736,25.04372807
1359,88.87566616,25.03790305
1360,88.85998446,25.05371604
1361,88.83943205,25.04058174
1362,88.8237671,25.04010375
1363,88.82462986,25.02973839
1364,88.86747611,25.0282846
1365,88.87427277,25.01337302
1366,88.89562563,25.0301863
1367,88.91495091,25.03515594
1368,88.92263918,25.02791122
1369,88.93083084,25.02018784
1370,88.92309733,25.02191323
1371,88.92604215,25.01145267
1372,88.91570736,25.01994447
1373,88.90226978,25.01493141
1374,88.89230973,25.01221866
1375,88.88244906,25.00691409
1376,88.91968273,24.99916243
1377,88.65309622,24.82681861
1378,88.65965563,24.82085352
1379,88.67152168,24.83078309
1380,88.67716575,24.82641994
1381,88.67823429,24.81756699
1382,88.69916089,24.82560154
1383,88.7066428,24.82293972
1384,88.65023143,24.79613411
1385,88.66283,24.80210066
1386,88.6770925,24.79352144
1387,88.69107899,24.80060378
1388,88.67029046,24.78389358
1389,88.68562849,24.7732528
1390,88.68597886,24.77819428
1391,88.69256017,24.78293788
1392,88.70492333,24.77787913
1393,88.70018765,24.77316427
1394,88.70406245,24.76764334
1395,88.70192788,24.75811501
1396,88.71117866,24.76094022
1397,88.73477392,24.77613827
1398,88.75967341,24.79041907
1399,88.76102954,24.80568598
1400,88.77475063,24.79628283
1401,88.77680387,24.77772823
1402,88.76400763,24.76513238
1403,88.77787277,24.76499231
1404,88.77415967,24.75349376
1405,88.71505424,24.7470545
1406,88.72786611,24.75573686
1407,88.73701846,24.75082662
1408,88.78078845,24.73953768
1409,88.77869193,24.73097629
1410,88.63648939,24.7845547
1411,88.63443061,24.78011467
1412,88.63637648,24.76823894
1413,88.64728153,24.77873678
1414,88.65917885,24.78042933
1415,88.65284969,24.77044487
1416,88.66686696,24.77484003
1417,88.64475177,24.75405223
1418,88.66794481,24.74738466
1419,88.67801068,24.7606993
1420,88.68426556,24.74882962
1421,88.68435154,24.72597424
1422,88.6938461,24.73185473
1423,88.70240993,24.7409697
1424,88.70621762,24.71876685
1425,88.71394284,24.72441072
1426,88.7337254,24.73308789
1427,88.73540435,24.72103859
1428,88.74468633,24.716403
1429,88.75580486,24.72762938
1430,88.74648695,24.70820236
1431,88.76465276,24.71592583
1432,88.77231701,24.72116728
1433,88.77860957,24.71417612
1434,88.79518238,24.71161989
1435,88.77395103,24.70009713
1436,88.78344721,24.68822007
1437,88.79626704,24.69320636
1438,88.80583888,24.6880387
1439,88.81369391,24.69185171
1440,88.83700234,24.67453841
1441,88.63190132,24.75022358
1442,88.62315479,24.73747547
1443,88.64257247,24.73311337
1444,88.65210582,24.73177908
1445,88.65536243,24.73112517
1446,88.66437925,24.70707659
1447,88.70054527,24.69870311
1448,88.69995186,24.68266387
1449,88.70777752,24.67418715
1450,88.72187,24.6900348
1451,88.72889556,24.67389506
1452,88.73674269,24.68066607
1453,88.73899201,24.68636673
1454,88.74353918,24.66757204
1455,88.74101534,24.66140029
1456,88.75581111,24.65933978
1457,88.78034643,24.65288974
1458,88.77839139,24.68155608
1459,88.80789178,24.67321643
1460,88.80651232,24.66292721
1461,88.83326629,24.6639267
1462,88.82934701,24.6553747
1463,88.62828384,24.69375998
1464,88.6404782,24.69976273
1465,88.63094699,24.67758367
1466,88.6494558,24.68766631
1467,88.64144912,24.67410009
1468,88.65602368,24.67235996
1469,88.67303758,24.68347808
1470,88.6772273,24.65347309
1471,88.68764468,24.65943184
1472,88.69997723,24.65544301
1473,88.68927826,24.64300562
1474,88.68080555,24.63840682
1475,88.71899186,24.63846504
1476,88.59464321,24.69123806
1477,88.58980112,24.68254487
1478,88.60641884,24.68924789
1479,88.60994383,24.67266733
1480,88.63102408,24.66856282
1481,88.62001234,24.65706373
1482,88.63178972,24.63574451
1483,88.63821839,24.64178878
1484,88.65000859,24.64730899
1485,88.65093255,24.63478095
1486,88.66565176,24.6357509
1487,88.66720061,24.6286316
1488,88.67900033,24.6133886
1489,88.69333169,24.60240447
1490,88.63359851,24.62163932
1491,88.63916593,24.62159778
1492,88.63909862,24.60693556
1493,88.646053,24.6186651
1494,88.64686279,24.60361007
1495,88.65551065,24.61110585
1496,88.63541368,24.95536561
1497,88.64212505,24.95558354
1498,88.6477686,24.95688465
1499,88.6373828,24.93939901
1500,88.64617598,24.94236913
1501,88.66034567,24.94760155
1502,88.67439343,24.951991
1503,88.67896124,24.95761556
1504,88.67865567,24.96313677
1505,88.68251527,24.95700173
1506,88.6901031,24.96381469
1507,88.68922667,24.95697745
1508,88.69962931,24.95706025
1509,88.70630981,24.96123553
1510,88.71092399,24.96025751
1511,88.70557845,24.95271619
1512,88.71361698,24.95136653
1513,88.71003208,24.95581948
1514,88.71226659,24.95665117
1515,88.71673569,24.95747541
1516,88.71650742,24.95183401
1517,88.71733927,24.94571208
1518,88.71984072,24.94642174
1519,88.725407,24.95864134
1520,88.73274332,24.96353187
1521,88.72716938,24.95179286
1522,88.73199646,24.95765394
1523,88.72957988,24.94626418
1524,88.75071243,24.95385821
1525,88.7653696,24.96591831
1526,88.76185433,24.95957291
1527,88.74892858,24.94546656
1528,88.77387438,24.95352241
1529,88.78770922,24.95106132
1530,88.79565496,24.96362822
1531,88.81171653,24.96367712
1532,88.82184458,24.96411083
1533,88.83721946,24.96739804
1534,88.84766862,24.95942882
1535,88.80850699,24.95013031
1536,88.82062578,24.94839572
1537,88.8476628,24.93974691
1538,88.65860037,24.93476622
1539,88.67343355,24.94035343
1540,88.68186103,24.93912395
1541,88.69162334,24.93596834
1542,88.7354534,24.93472059
1543,88.74349981,24.93072761
1544,88.7542373,24.93872324
1545,88.76673727,24.9386708
1546,88.7784362,24.94126162
1547,88.78387455,24.93475861
1548,88.79966929,24.93372996
1549,88.81257365,24.93163116
1550,88.82130673,24.92463064
1551,88.83498106,24.9261269
1552,88.84236383,24.92345363
1553,88.84964794,24.91549751
1554,88.65409419,24.92242082
1555,88.66409257,24.92310626
1556,88.6697361,24.92464767
1557,88.6836543,24.92795766
1558,88.70706774,24.92967016
1559,88.7174319,24.93359017
1560,88.7254859,24.92995955
1561,88.65061737,24.91259296
1562,88.64415839,24.90453471
1563,88.66182875,24.90919334
1564,88.67630409,24.90818365
1565,88.67978862,24.91705031
1566,88.69543829,24.91783344
1567,88.71314645,24.92604702
1568,88.73408934,24.92284459
1569,88.74655845,24.92651492
1570,88.75908154,24.92382296
1571,88.78951991,24.91637401
1572,88.80200443,24.91847857
1573,88.82558634,24.91273028
1574,88.8411218,24.91145749
1575,88.74639198,24.91223409
1576,88.76468822,24.91143829
1577,88.80943366,24.90824531
1578,88.80382877,24.90119029
1579,88.82713597,24.89724235
1580,88.83023916,24.90622913
1581,88.84104636,24.90257774
1582,88.65093921,24.895871
1583,88.65399047,24.88910653
1584,88.66181494,24.89335437
1585,88.67152325,24.89703975
1586,88.68708802,24.90874327
1587,88.69552326,24.90619213
1588,88.70234883,24.90856707
1589,88.68309271,24.89771767
1590,88.69113902,24.89480796
1591,88.71935654,24.9037032
1592,88.71743531,24.89638909
1593,88.72642762,24.89023346
1594,88.7467826,24.89411227
1595,88.75385967,24.89840393
1596,88.78211582,24.9020049
1597,88.75233508,24.89048909
1598,88.7936786,24.89230978
1599,88.79958982,24.88572671
1600,88.81300501,24.88518801
1601,88.85047418,24.88765303
1602,88.84988753,24.88122585
1603,88.661931,24.87528976
1604,88.6737057,24.88335031
1605,88.67375981,24.87546421
1606,88.67843369,24.88873268
1607,88.68507005,24.87518091
1608,88.69741684,24.88230509
1609,88.69644158,24.87198919
1610,88.70663763,24.8795099
1611,88.7172688,24.88258886
1612,88.71837531,24.8753856
1613,88.72859445,24.88062535
1614,88.72891543,24.87330379
1615,88.75543243,24.88015633
1616,88.76162533,24.87881035
1617,88.76713923,24.88010764
1618,88.77021341,24.87277485
1619,88.78432308,24.86743397
1620,88.79071343,24.87532629
1621,88.80915496,24.87032522
1622,88.82362258,24.87037782
1623,88.83406315,24.87268819
1624,88.8503462,24.86947587
1625,88.79908103,24.86184903
1626,88.81343443,24.85986477
1627,88.8226552,24.85730225
1628,88.83573436,24.86206543
1629,88.84679286,24.86249158
1630,88.84411681,24.85288882
1631,88.85772323,24.84640552
1632,88.65781389,24.86169711
1633,88.66351858,24.86160791
1634,88.6546954,24.85316806
1635,88.65403268,24.8444561
1636,88.6647708,24.84561265
1637,88.67189285,24.85846555
1638,88.67372265,24.86481844
1639,88.69510139,24.84914893
1640,88.70714232,24.86486867
1641,88.71684296,24.86891068
1642,88.72660536,24.86479196
1643,88.72362392,24.85880515
1644,88.74050046,24.87061748
1645,88.75405296,24.86984231
1646,88.76200055,24.8622486
1647,88.77122135,24.85944959
1648,88.74245423,24.85573034
1649,88.73989262,24.84554019
1650,88.76707408,24.84202356
1651,88.77953476,24.85461558
1652,88.78589595,24.84786663
1653,88.80256722,24.85271399
1654,88.82537926,24.84252579
1655,88.8447281,24.84031496
1656,88.85211042,24.84260984
1657,88.84783285,24.83231657
1658,88.73057471,24.82631149
1659,88.73507495,24.82025661
1660,88.75272179,24.83193358
1661,88.75971592,24.82590749
1662,88.70980143,24.80959938
1663,88.72412466,24.80406589
1664,88.73172797,24.80836521
1665,88.7015279,24.79529124
1666,88.7127775,24.79094186
1667,88.71399864,24.78127838
1668,88.74854436,24.8106856
1669,88.75952621,24.81542764
1670,88.78026293,24.81495243
1671,88.78434977,24.82597041
1672,88.80931087,24.83357997
1673,88.8238018,24.82894859
1674,88.81446011,24.81942543
1675,88.82537347,24.82251014
1676,88.84889346,24.82673058
1677,88.8709573,24.82517984
1678,88.85286779,24.81720272
1679,88.86498679,24.81330923
1680,88.8687237,24.81453009
1681,88.81446926,24.80293994
1682,88.84334292,24.80925676
1683,88.85235787,24.80565101
1684,88.86101376,24.80869932
1685,88.83414643,24.79648572
1686,88.84120042,24.80301637
1687,88.85140487,24.80209981
1688,88.84269609,24.79366187
1689,88.84014195,24.78540558
1690,88.85741653,24.86422028
1691,88.87266205,24.86434923
1692,88.90919283,24.87032335
1693,88.90426678,24.86251696
1694,88.89026536,24.85179765
1695,88.90577792,24.85084717
1696,88.8737018,24.83684615
1697,88.93238862,24.833906
1698,88.93887134,24.83254479
1699,88.95974527,24.83277335
1700,88.96448913,24.83151689
1701,88.97244376,24.83029883
1702,88.88334342,24.81919613
1703,88.90136526,24.81675062
1704,88.91207996,24.82384417
1705,88.79007886,24.80933088
1706,88.87675531,24.80565479
1707,88.89591336,24.80482664
1708,88.95395942,24.80325579
1709,88.87882345,24.79113574
1710,88.95763587,24.79859307
1711,88.96995241,24.80278023
1712,88.96593403,24.79390019
1713,88.79951578,24.77834407
1714,88.88001382,24.7842796
1715,88.80652523,24.77163141
1716,88.84338436,24.773303
1717,88.85827154,24.77222278
1718,88.87176272,24.77496821
1719,88.88095276,24.77487356
1720,88.81997993,24.75624739
1721,88.83713186,24.75916284
1722,88.86531196,24.76042182
1723,88.94039533,24.76431247
1724,88.80676357,24.7507366
1725,88.85684004,24.74727894
1726,88.88752882,24.75367218
1727,88.96381774,24.75155537
1728,88.82386376,24.73558553
1729,88.90963914,24.74450235
1730,88.93723964,24.74564495
1731,88.95437703,24.74073724
1732,88.82395603,24.72749156
1733,88.85323467,24.72545505
1734,88.87769259,24.73130046
1735,88.9146278,24.7350089
1736,88.93105555,24.73400509
1737,88.82568831,24.71606209
1738,88.8547,24.7143021
1739,88.90174008,24.72191908
1740,88.91100622,24.72356949
1741,88.84114813,24.7081047
1742,88.86376935,24.69963866
1743,88.88583136,24.718197
1744,88.93265075,24.72053686
1745,88.95244167,24.72127645
1746,88.91819908,24.71285372
1747,88.51105758,24.92383842
1748,88.58537829,24.92696799
1749,88.51914297,24.91049273
1750,88.57936232,24.91171406
1751,88.59341783,24.91472082
1752,88.6089002,24.91025733
1753,88.62229231,24.91197861
1754,88.52386486,24.89900625
1755,88.5359456,24.89643441
1756,88.55055037,24.89784682
1757,88.56949437,24.90247884
1758,88.57979059,24.89868628
1759,88.59398368,24.89846803
1760,88.60654454,24.89983261
1761,88.62143919,24.90036584
1762,88.63551815,24.89719339
1763,88.51273905,24.88404755
1764,88.52280616,24.88373745
1765,88.53438307,24.88630155
1766,88.54937708,24.88458243
1767,88.56497339,24.88522632
1768,88.57970769,24.88800808
1769,88.59352734,24.88479556
1770,88.60829984,24.88678967
1771,88.61887763,24.88971034
1772,88.63695259,24.89011603
1773,88.48041874,24.87160279
1774,88.49446726,24.86767319
1775,88.51171836,24.87006989
1776,88.52472157,24.87136393
1777,88.55361074,24.87475324
1778,88.56403619,24.87559318
1779,88.5809291,24.87531983
1780,88.59213249,24.87579175
1781,88.60938369,24.87717385
1782,88.62250936,24.87365614
1783,88.63532211,24.87250709
1784,88.48329518,24.85818423
1785,88.49227932,24.85781301
1786,88.50882853,24.86304179
1787,88.52451656,24.86128267
1788,88.53624639,24.85968917
1789,88.54777764,24.86115665
1790,88.56354949,24.86029391
1791,88.58041956,24.85945413
1792,88.59493305,24.85835099
1793,88.60690623,24.86421641
1794,88.62000112,24.86375206
1795,88.63815979,24.86608971
1796,88.47974214,24.84776514
1797,88.49697801,24.84994633
1798,88.50870018,24.84867705
1799,88.52134515,24.84751464
1800,88.53688816,24.84719351
1801,88.55083712,24.84777244
1802,88.56479362,24.84936788
1803,88.5782242,24.8473969
1804,88.59613111,24.85073007
1805,88.61150648,24.84875351
1806,88.61927778,24.85073183
1807,88.63696394,24.84948589
1808,88.4821306,24.83307829
1809,88.49719298,24.83433815
1810,88.6489571,24.88710744
1811,88.50752678,24.83661036
1812,88.5212548,24.83479578
1813,88.53601217,24.8354625
1814,88.55194433,24.83295389
1815,88.56207254,24.83162727
1816,88.57847685,24.83674161
1817,88.59344799,24.83493858
1818,88.60847224,24.83622133
1819,88.61962965,24.8393175
1820,88.63782714,24.83421532
1821,88.46729767,24.82467612
1822,88.48077415,24.82121756
1823,88.49563057,24.8229275
1824,88.50886268,24.8229552
1825,88.52188126,24.82294474
1826,88.53935378,24.82266762
1827,88.5488717,24.82324049
1828,88.56485689,24.82459007
1829,88.57903481,24.82337056
1830,88.59391422,24.82384657
1831,88.60528542,24.82419263
1832,88.62170548,24.82398219
1833,88.63776702,24.82434386
1834,88.44466982,24.82218938
1835,88.42337812,24.80330308
1836,88.43734196,24.80811018
1837,88.45054372,24.80654158
1838,88.46415717,24.80646061
1839,88.48687619,24.81258621
1840,88.49608149,24.81238857
1841,88.50906988,24.8089128
1842,88.52387326,24.80684084
1843,88.53775351,24.80821695
1844,88.55062734,24.80644236
1845,88.56816051,24.81018173
1846,88.57818193,24.80917551
1847,88.59721781,24.80991121
1848,88.6118912,24.81150099
1849,88.62201968,24.80733843
1850,88.63643327,24.81440746
1851,88.41457002,24.79669983
1852,88.42706997,24.79691819
1853,88.44095798,24.79680481
1854,88.45086509,24.79486407
1855,88.46797916,24.7945011
1856,88.47910622,24.79585793
1857,88.49667801,24.79434116
1858,88.51039063,24.79399128
1859,88.5275123,24.79403645
1860,88.5377468,24.79813761
1861,88.55293873,24.80058756
1862,88.56988542,24.79585909
1863,88.58106596,24.79614792
1864,88.59268907,24.79394985
1865,88.60783507,24.79836607
1866,88.62155542,24.79686427
1867,88.43777921,24.78014363
1868,88.45461812,24.78649574
1869,88.46783528,24.78330225
1870,88.48205105,24.78522765
1871,88.49411633,24.78495202
1872,88.51074995,24.78438495
1873,88.52546939,24.78287559
1874,88.53805311,24.7844881
1875,88.55271151,24.78318281
1876,88.56629436,24.78424422
1877,88.58186793,24.78328419
1878,88.59464225,24.7854803
1879,88.60719571,24.78429882
1880,88.61982519,24.78581215
1881,88.43714728,24.7683211
1882,88.45400987,24.76586214
1883,88.46718072,24.76868192
1884,88.47871972,24.76890021
1885,88.4965047,24.77119777
1886,88.51272664,24.76894855
1887,88.5207879,24.76930771
1888,88.54041853,24.77155202
1889,88.55292598,24.77313972
1890,88.56746233,24.77210715
1891,88.58122076,24.77127858
1892,88.59391155,24.76958217
1893,88.60900449,24.7702985
1894,88.62087896,24.77156766
1895,88.43748391,24.75658638
1896,88.45417081,24.7571884
1897,88.4708349,24.7570428
1898,88.48070352,24.75911854
1899,88.49764205,24.7603404
1900,88.50820494,24.7594353
1901,88.52509052,24.75577102
1902,88.53653774,24.75890917
1903,88.54931987,24.75912755
1904,88.56380266,24.76019285
1905,88.58045158,24.7591795
1906,88.59556764,24.75729638
1907,88.60947053,24.76123381
1908,88.61673843,24.76379758
1909,88.41516183,24.74640047
1910,88.45395812,24.74783567
1911,88.46669457,24.74706996
1912,88.4775855,24.7452914
1913,88.49397533,24.74188264
1914,88.50879322,24.74809157
1915,88.52040858,24.74732768
1916,88.54126771,24.74260713
1917,88.54809294,24.74868577
1918,88.56371236,24.74676072
1919,88.59261719,24.74585702
1920,88.60788528,24.74947987
1921,88.49574558,24.73225926
1922,88.50976332,24.7313487
1923,88.52209546,24.73186647
1924,88.53753176,24.7307367
1925,88.55136625,24.73218146
1926,88.56189702,24.74912737
1927,88.57848623,24.73373976
1928,88.59318259,24.73454761
1929,88.61023574,24.73335121
1930,88.45679003,24.72074661
1931,88.46406602,24.71831744
1932,88.48562624,24.71970176
1933,88.49662394,24.71784311
