ID,x,y,xm,ym,DIVISION_NAME,DISTRICT_NAME,Land_type,pH,SOM,DEM,NDFI,NDVI
1982,88.90536013,25.08026532,389607.7437,2774282.497,RAJSHAHI,NAOGAON,Medium Highland 2,6.5,1.8,21.33689308,-0.16161871,0.488728851
1983,89.4623645,24.94733732,445723.7389,2759223.915,RAJSHAHI,BOGRA,Medium Highland 2,5.5,2.7,16.39927101,-0.150381282,0.470196337
1984,88.96941194,25.12132766,396102.4064,2778779.016,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.1,0.9,23.31360245,-0.198344797,0.527430654
1985,89.53967684,25.01034265,453552.4892,2766171.86,RAJSHAHI,NAOGAON,Medium Lowland,5.8,1.8,17.39525032,0.010390967,0.442325771
1986,88.77415967,24.75349376,376048.966,2738208.171,RAJSHAHI,NAOGAON,Medium Lowland,7.3,0.7,14.59681511,-0.143710956,0.509500623
1987,89.00855927,25.20207238,400115.0529,2787691.25,RAJSHAHI,JOYPURHAT,Highland,5.5,0.8,25.60472679,-0.270834208,0.504052758
1988,89.50559122,25.03612863,450123.552,2769039.298,RAJSHAHI,GAIBANDHA,Medium Highland 2,5.8,1.5,22.18188286,-0.177121937,0.519745409
1989,89.55692244,24.99042179,455285.4176,2763960.209,RAJSHAHI,BOGRA,Medium Highland 2,5.1,1.6,19.02899551,-0.09969613,0.468787104
1990,89.53839462,25.0205268,453426.9508,2767300.003,RAJSHAHI,NAOGAON,Medium Highland 2,5.7,2.1,15.09484863,0.080951609,0.314553976
1991,88.90577792,24.85084717,389445.0658,2748876.124,RAJSHAHI,NAOGAON,Medium Lowland,5.1,1.2,17.58457947,-0.106395483,0.437498152
1992,89.55897324,24.34893805,455264.1802,2692930.705,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.7,0.8,15.99819946,-0.111263223,0.472811669
1993,89.46278937,24.64596422,445635.4039,2725853.082,RAJSHAHI,BOGRA,Medium Highland 2,5.1,2.2,17.1968441,-0.176285803,0.526809812
1994,89.71471959,24.31046967,471053.7801,2688630.216,RAJSHAHI,SIRAJGANJ,Medium Highland 1,7.4,0.6,13.05835342,-0.157134846,0.448174864
1995,89.57770443,24.83346408,457328.7649,2746573.712,RAJSHAHI,BOGRA,Highland,7.2,2.7,19.52599907,-0.185129032,0.495833099
1996,89.62095454,24.51218388,461600.8134,2710987.023,RAJSHAHI,SIRAJGANJ,Highland,5.5,1.2,19.04533005,-0.224838719,0.54008162
1997,89.45302558,25.07068994,444836.0507,2772886.758,RAJSHAHI,GAIBANDHA,Highland,4.8,1.1,20.65244865,-0.21486257,0.543607354
1998,89.37838497,24.90059578,437221.8337,2754084.323,RAJSHAHI,BOGRA,Highland,6,1.7,20.68943214,-0.251236141,0.493334383
1999,89.60587461,24.53513532,460080.3819,2713532.558,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.8,0.7,12.58782101,-0.131889045,0.520988345
2000,89.00936288,24.92525919,399971.4716,2757036.302,RAJSHAHI,JOYPURHAT,Medium Lowland,5.3,2.2,19.73883438,-0.266733557,0.531358302
2001,88.81369391,24.69185171,379987.7371,2731346.688,RAJSHAHI,NAOGAON,Medium Lowland,6.9,1.6,16.06848907,-0.105101943,0.476986527
2002,89.5663746,24.63649758,456114.8528,2724767.849,RAJSHAHI,SIRAJGANJ,Highland,6.8,2.2,16.76852798,-0.205089673,0.55689019
2003,89.71786665,24.17688346,471343.1952,2673839.122,RAJSHAHI,SIRAJGANJ,Medium Lowland,8.1,1.1,6.766737938,0.030668421,0.058856163
2004,89.65772399,24.25083806,465254.4122,2682040.885,RAJSHAHI,SIRAJGANJ,Highland,6.7,1.6,14.78529072,-0.131689668,0.520241678
2005,88.69997723,24.65544301,368444.1924,2727418.998,RAJSHAHI,NAOGAON,Medium Lowland,7.3,1.2,18.06352997,-0.068017535,0.442688286
2006,89.53535893,24.53738786,452938.8334,2713804.196,RAJSHAHI,BOGRA,Highland,6.2,1.9,18.04792404,-0.195694834,0.54592824
2007,89.71796618,24.33547079,471388.8121,2691397.656,RAJSHAHI,SIRAJGANJ,Medium Lowland,6.4,2.7,11.15568352,-0.148810968,0.243677288
2008,88.80738452,24.54937707,379212.5517,2715574.763,RAJSHAHI,RAJSHAHI,Medium Highland 2,5.2,1.4,12.14173126,-0.037337422,0.382290661
2009,89.68191147,24.37574321,467741.3934,2695864.521,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6,3,13.14887714,-0.059765808,0.50341779
2010,89.35290321,25.07759177,434741.8232,2773695.615,RAJSHAHI,GAIBANDHA,Highland,6.3,1.9,21.81121635,-0.238102585,0.508088946
2011,89.60103563,24.73689309,459655.0979,2735873.586,RAJSHAHI,BOGRA,Highland,7,1.1,19.99281883,-0.226683229,0.588562608
2012,89.45781038,24.38841964,445019.5479,2697338.51,RAJSHAHI,SIRAJGANJ,Highland,5.1,1.7,14.4693737,-0.129949689,0.50880003
2013,89.03482156,24.99505563,402597.2433,2764746.939,RAJSHAHI,JOYPURHAT,Medium Highland 2,4.5,0.8,20.79137421,-0.235811621,0.509438694
2014,89.43499067,24.72519683,442858.3082,2734637.591,RAJSHAHI,BOGRA,Medium Highland 2,7.2,3.3,18.61296272,-0.198793545,0.548692048
2015,89.00045768,24.89682845,399049.0825,2753894.516,RAJSHAHI,JOYPURHAT,Highland,5.5,1.9,20.5334549,-0.217687085,0.499650925
2016,88.97490184,25.21667867,396736.258,2789334.209,RAJSHAHI,JOYPURHAT,Highland,5.3,3.4,26.17023468,-0.242007107,0.518004954
2017,89.66957475,24.42376819,466502.9371,2701184.814,RAJSHAHI,SIRAJGANJ,Highland,6.7,1.6,17.02149391,-0.136132896,0.531125128
2018,89.34485051,25.06720664,433924.1322,2772549.537,RAJSHAHI,GAIBANDHA,Highland,4.8,0.9,26.20654297,-0.253696769,0.525097549
2019,89.65589429,24.48742985,465133.5869,2708236.927,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.3,1.6,15.37990761,-0.136843219,0.494927585
2020,89.49519029,25.01786674,449066.7411,2767020.999,RAJSHAHI,GAIBANDHA,Medium Highland 2,5.7,2.1,17.38539124,-0.174578711,0.536787748
2021,89.52376648,24.70031536,451827.1411,2731848.421,RAJSHAHI,BOGRA,Medium Highland 2,5.2,3.4,14.71241093,-0.171472907,0.550471127
2022,89.57656864,24.98901394,457267.6137,2763797.983,RAJSHAHI,BOGRA,Medium Highland 2,6.8,0.5,9.907002449,-0.167051613,0.217597529
2023,89.5140618,24.65802338,450828.8766,2727169.025,RAJSHAHI,BOGRA,Medium Highland 2,5.5,2.1,15.39465523,-0.089207739,0.49394232
2024,88.77839139,24.68155608,376405.8653,2730237.902,RAJSHAHI,NAOGAON,Medium Lowland,4.7,1.8,18.00004387,-0.102270968,0.431409806
2025,89.556222,24.73475737,455122.5384,2735651.051,RAJSHAHI,BOGRA,Medium Lowland,6.1,1.4,16.85228729,-0.12060646,0.525483429
2026,89.5692361,24.37606429,456314.5278,2695930.891,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.1,0.5,15.36021233,-0.15444839,0.516986549
2027,89.57295101,24.28637118,456660.7789,2685998.837,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.7,0.1,13.7060318,-0.129275486,0.517798781
2028,89.6993802,24.33500589,469503.2174,2691350.133,RAJSHAHI,SIRAJGANJ,Medium Highland 1,7.8,1,14.20661926,-0.066446103,0.494305521
2029,89.57626064,24.53414699,457080.5129,2713432.016,RAJSHAHI,BOGRA,Highland,5.8,2.1,17.71967506,-0.155543879,0.535238028
2030,89.59994875,24.69741674,459532.4253,2731502.843,RAJSHAHI,BOGRA,Highland,5.2,1.5,16.52599716,-0.150541291,0.546710432
2031,89.27384311,24.94650827,426690.7522,2759220.649,RAJSHAHI,BOGRA,Medium Highland 1,6.6,2.5,23.98065758,-0.267749012,0.545762599
2032,89.47142787,24.91559143,446625.0657,2755705.082,RAJSHAHI,BOGRA,Medium Highland 2,5.8,2.7,16.70360947,-0.156164512,0.472215325
2033,89.41031773,25.06018004,440523.6716,2771741.066,RAJSHAHI,GAIBANDHA,Highland,5.7,1.9,22.44709396,-0.247079343,0.550464392
2034,89.68921464,24.246271,468450.0294,2681527.743,RAJSHAHI,SIRAJGANJ,Highland,7.1,2.1,13.39731312,-0.110819995,0.522615969
2035,89.19028659,24.86145957,418198.8996,2749850.528,RAJSHAHI,BOGRA,Medium Highland 2,4.9,1.7,17.21222687,-0.150736779,0.432858288
2036,89.53539553,24.55369213,452948.6218,2715609.462,RAJSHAHI,BOGRA,Highland,4.9,1.4,14.88118458,-0.152409032,0.494511664
2037,89.35874873,25.03955577,435311.3796,2769480.93,RAJSHAHI,GAIBANDHA,Highland,4.8,1,23.97497749,-0.221805811,0.496341705
2038,89.50133852,24.27286865,449387.6957,2684527.975,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.2,2.3,12.61845303,-0.109641552,0.506739259
2039,89.587865,24.24368456,458160.377,2681268.03,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.7,2.2,12.46212673,-0.095578067,0.524169326
2040,89.60724627,24.70930463,460274.3917,2732817.006,RAJSHAHI,BOGRA,Highland,5.3,1.1,15.35897636,-0.197343871,0.567077935
2041,89.70757586,24.28497619,470323.0035,2685809.103,RAJSHAHI,SIRAJGANJ,Highland,7.2,1.4,12.52383137,-0.075924516,0.309482813
2042,89.59460577,24.58154126,458954.0974,2718674.11,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.4,2.1,19.83287239,-0.206511617,0.545072436
2043,89.52688302,24.72942838,452153.5255,2735070.921,RAJSHAHI,BOGRA,Medium Highland 2,4.9,3,17.82736969,-0.152524516,0.517290831
2044,89.01420125,24.97394939,400499.1883,2762424.628,RAJSHAHI,JOYPURHAT,Medium Lowland,5.7,2.1,19.72480392,-0.142441303,0.454168707
2045,89.40176896,25.05356533,439658.1694,2771012.384,RAJSHAHI,GAIBANDHA,Highland,6,0.8,21.45947838,-0.209782586,0.51589632
2046,88.98078401,24.94776912,397104.2531,2759550.364,RAJSHAHI,NAOGAON,Highland,5.9,1.5,21.7309494,-0.266640663,0.542330682
2047,89.55468421,24.70515434,454956.3719,2732373.713,RAJSHAHI,BOGRA,Highland,5.4,1.8,16.16104889,-0.163263634,0.524822056
2048,89.56301223,24.3005558,455657.0534,2687572.491,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.1,1.5,14.90194416,-0.16127871,0.534861326
2049,89.55496401,24.64939288,454964.6511,2726199.378,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.2,1.6,14.02295113,-0.211423218,0.541682243
2050,89.60468439,24.62127766,459987.1997,2723070.934,RAJSHAHI,SIRAJGANJ,Medium Highland 1,6.8,1.7,15.47875118,-0.189603224,0.554288983
2051,88.94039533,24.76431247,392868.5418,2739265.805,RAJSHAHI,NAOGAON,Medium Highland 2,5.9,1,16.48887825,-0.181253552,0.500282824
2052,89.45313251,24.33632538,444522.4708,2691572.364,RAJSHAHI,SIRAJGANJ,Lowland,5.7,1.1,10.54576015,0.013161073,0.401633978
2053,89.61296993,24.26332066,460715.0692,2683434.826,RAJSHAHI,SIRAJGANJ,Medium Lowland,4.4,1.6,11.81958866,-0.033787012,0.488542974
2054,89.57894924,24.6535867,457393.2856,2726656.089,RAJSHAHI,SIRAJGANJ,Highland,7.1,1.6,20.97675323,-0.214742571,0.571842968
2055,89.48464081,25.03828018,448010.9247,2769285.425,RAJSHAHI,GAIBANDHA,Medium Highland 2,5.9,1,19.58909988,-0.170912251,0.504902422
2056,89.52958812,24.67311784,452405.7044,2728834.905,RAJSHAHI,BOGRA,Highland,6.2,1.6,17.98394966,-0.197851613,0.556555808
2057,89.62941999,24.18722089,462362.4634,2675004.62,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.6,1.3,12.46493912,-0.061078712,0.439969331
2058,88.89351433,25.09894889,388429.9686,2776361.305,RAJSHAHI,NAOGAON,Medium Highland 2,5.4,1.2,18.39793777,-0.171990961,0.504858315
2059,89.60267254,24.76665062,459830.1976,2739168.056,RAJSHAHI,BOGRA,Medium Highland 2,7.2,0.8,15.02541065,-0.152980641,0.530926347
2060,88.74648695,24.70820236,373204.6313,2733217.87,RAJSHAHI,NAOGAON,Medium Highland 2,6.7,1.1,17.56162643,-0.099029034,0.451390833
2061,89.57584931,24.52878976,457037.0266,2712838.972,RAJSHAHI,BOGRA,Medium Highland 2,5,1.2,13.80600929,-0.143793538,0.50704968
2062,89.02738974,25.03309723,401877.442,2768964.992,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.9,0.9,23.07857132,-0.227056131,0.511033714
2063,89.00152068,25.19417236,399399.3966,2786821.628,RAJSHAHI,JOYPURHAT,Highland,4.5,1,24.73131561,-0.233192891,0.492234379
2064,89.60993426,24.51058673,460483.8937,2710813.291,RAJSHAHI,SIRAJGANJ,Highland,5.9,2.1,15.40227699,-0.217351615,0.504341125
2065,89.66773035,24.41060106,466312.4636,2699727.381,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.6,1.1,13.36157608,-0.078185163,0.476547837
2066,89.52293526,24.78064672,451774.055,2740743.583,RAJSHAHI,BOGRA,Medium Highland 2,6.7,2.3,17.05916786,-0.178411603,0.513997555
2067,88.83859472,24.52533022,382351.374,2712884.908,RAJSHAHI,RAJSHAHI,Highland,5.5,0.8,15.65823174,-0.207490966,0.463240474
2068,88.93643293,24.8924752,392578.53,2753461.459,RAJSHAHI,NAOGAON,Highland,5.1,0.8,20.79450035,-0.326892257,0.556723297
2069,89.6498472,24.47888532,464518.4661,2707292.396,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.7,1.6,18.97367859,-0.161756769,0.513065636
2070,89.5087352,25.01683602,450432.9759,2766901.842,RAJSHAHI,GAIBANDHA,Highland,6,1.6,16.32460022,-0.125590324,0.488063812
2071,88.99130207,25.1833694,398360.7998,2785632.96,RAJSHAHI,JOYPURHAT,Highland,5.2,1,23.48330688,-0.222158715,0.500930667
2072,89.54822308,24.7201174,454308.2825,2734032.66,RAJSHAHI,BOGRA,Highland,5.8,2.1,15.79863644,-0.165999353,0.52050674
2073,89.67841544,24.48937692,467416.0539,2708447.016,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.2,1.1,17.84619522,-0.152855486,0.473199368
2074,88.85457351,24.67985119,384112.5789,2729982.607,RAJSHAHI,NAOGAON,Medium Lowland,6.5,1.5,16.4961853,-0.05822273,0.482545704
2075,89.57833992,24.40106207,457246.2044,2698695.85,RAJSHAHI,SIRAJGANJ,Highland,4.6,0.8,16.41787529,-0.165769681,0.359207362
2076,89.52257395,24.97307918,451812.2222,2762051.612,RAJSHAHI,BOGRA,Medium Highland 2,5.6,1.2,19.02745819,-0.121093541,0.332377911
2077,89.55691756,24.96121933,455274.3664,2760726.612,RAJSHAHI,BOGRA,Highland,6.2,2.1,19.50055122,-0.154135481,0.398801208
2078,89.44945305,25.02462977,444454.9941,2767787.858,RAJSHAHI,BOGRA,Medium Highland 2,6.5,1.6,18.77872467,-0.169707745,0.507297575
2079,89.49567982,24.67830265,448977.0588,2729421.183,RAJSHAHI,BOGRA,Medium Lowland,5.2,2.8,15.52781391,-0.131945163,0.517237067
2080,89.53467705,24.32595113,452791.1276,2690393.602,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.5,1.6,12.51868534,-0.026750324,0.478654593
2081,89.59437058,24.48714275,458899.5575,2708222.045,RAJSHAHI,SIRAJGANJ,Highland,4.9,1.2,15.81023693,-0.157610968,0.51005888
2082,89.5530166,24.18842402,454602.9697,2675160.513,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.9,2.7,9.350781441,-0.008118421,0.453844249
2083,89.56001111,24.91050434,455568.458,2755109.938,RAJSHAHI,BOGRA,Medium Highland 2,6.7,3.3,17.6479969,-0.100676127,0.394365638
2084,89.61346315,24.45299664,460823.5688,2704435.762,RAJSHAHI,CHAPAI,Medium Highland 2,6.2,1.4,14.34173393,-0.123380639,0.442169338
2085,89.5169849,24.63543714,451115.8717,2724667.099,RAJSHAHI,BOGRA,Medium Lowland,6.1,2.6,16.49700928,-0.113219358,0.534407377
2086,89.51193869,24.68921096,450626.3199,2730623.074,RAJSHAHI,BOGRA,Medium Highland 2,5.1,2.1,18.14102173,-0.099472262,0.503924549
2087,89.53497949,24.59846832,452923.2236,2720567.434,RAJSHAHI,BOGRA,Medium Highland 2,5,2.1,16.67437744,-0.144309029,0.540592015
2088,89.68087315,24.30619688,467618.4151,2688164.592,RAJSHAHI,SIRAJGANJ,Highland,7.1,2.3,13.42673492,-0.083768182,0.514873624
2089,89.54516882,24.92063211,454073.3645,2756236.312,RAJSHAHI,BOGRA,Medium Highland 2,6.6,1.7,18.14625359,-0.143163219,0.42788282
2090,89.64109849,24.16402131,463541.9981,2672432.917,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.7,1.2,11.79739761,-0.080020003,0.509456456
2091,89.63265779,24.22481872,462702.253,2679166.525,RAJSHAHI,SIRAJGANJ,Highland,7.4,1.8,13.34393978,-0.167148381,0.563663185
2092,89.54029233,24.6293723,453472.5167,2723987.477,RAJSHAHI,BOGRA,Medium Highland 2,5.6,1.1,13.48205376,-0.125357419,0.514368713
2093,89.56086018,24.72187107,455587.0098,2734222.682,RAJSHAHI,BOGRA,Medium Highland 2,6.4,2.6,14.96189308,-0.166474193,0.525832534
2094,89.53372425,24.88962268,452905.9636,2752806.566,RAJSHAHI,BOGRA,Highland,5.9,1.5,18.70594025,-0.101701938,0.479322076
2095,89.46867006,24.31290104,446088.8166,2688972.667,RAJSHAHI,SIRAJGANJ,Lowland,5.2,1.6,13.43977165,-0.018299354,0.454110533
2096,89.48691568,24.52805044,448028.3325,2712787.7,RAJSHAHI,BOGRA,Highland,5.8,2,14.89872742,-0.172672898,0.536731303
2097,89.37218556,25.05238821,436673.4974,2770895.558,RAJSHAHI,GAIBANDHA,Highland,5,1,21.61678696,-0.272007734,0.514870584
2098,89.57857217,24.68947747,457367.3303,2730630.236,RAJSHAHI,BOGRA,Highland,7.1,1.8,22.19928741,-0.203165159,0.573416531
2099,89.55518689,24.38700644,454893.6059,2697146.918,RAJSHAHI,SIRAJGANJ,Medium Highland 1,4.3,2.2,14.9189024,-0.147741929,0.523656785
2100,89.54340964,24.56899006,453765.8483,2717300.604,RAJSHAHI,BOGRA,Medium Highland 2,5.7,2.2,17.5648098,-0.17345807,0.547066867
2101,89.45173883,24.72331387,444551.3176,2734422.212,RAJSHAHI,BOGRA,Highland,6.7,2.9,17.10159492,-0.213764533,0.544676721
2102,89.54815984,24.66273292,454280.9543,2727678.712,RAJSHAHI,SIRAJGANJ,Highland,8.3,1.3,14.43245792,-0.143731609,0.51092577
2103,88.81997993,24.75624739,380685.1555,2738472.369,RAJSHAHI,NAOGAON,Lowland,5.3,2.8,14.70064259,0.024038065,0.391869128
2104,89.54890854,24.5677127,454322.2093,2717157.336,RAJSHAHI,BOGRA,Medium Lowland,6,1.7,19.20186424,-0.167796135,0.539805532
2105,89.56343557,24.34066135,455713.9468,2692012.871,RAJSHAHI,SIRAJGANJ,Medium Lowland,4.1,2.1,13.17453957,-0.144452259,0.528389573
2106,89.51679864,24.83225016,451173.9195,2746459.721,RAJSHAHI,BOGRA,Medium Highland 2,5.7,2.5,15.64722252,-0.127769679,0.491692632
2107,88.97600322,25.18273885,396818.6095,2785574.769,RAJSHAHI,JOYPURHAT,Highland,5.2,2.4,23.4080925,-0.275127739,0.503751516
2108,89.47830615,24.68157588,447220.6813,2729790.189,RAJSHAHI,BOGRA,Medium Lowland,5.5,2.1,14.91996956,-0.124269679,0.502546608
2109,89.61116214,24.75384853,460684.4756,2737748.056,RAJSHAHI,BOGRA,Medium Highland 2,7.5,1.3,18.23705673,-0.140996784,0.499329448
2110,89.53866025,24.38484052,453216.8966,2696912.575,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.6,1.2,13.362813,-0.070775479,0.484135598
2111,89.62414837,24.44920415,461905.4115,2704012.867,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.5,1.3,14.20084953,-0.140598699,0.431013465
2112,89.62039427,24.38710501,461506.0776,2697138.189,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.9,1.4,14.96756268,-0.134529024,0.520134985
2113,88.94693315,25.07428193,393795.4485,2773586.571,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.1,0.9,21.41998291,-0.301171601,0.495254576
2114,89.70250123,24.31638851,469815.4275,2689288.143,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.9,2.4,15.83129406,-0.080237418,0.531660736
2115,89.52892104,24.62993402,452321.8131,2724053.57,RAJSHAHI,BOGRA,Medium Highland 2,5.3,1.6,19.84134483,-0.166071624,0.527622044
2116,88.8887166,25.10555303,387952.1798,2777096.643,RAJSHAHI,NAOGAON,Medium Highland 2,5.6,1.8,22.0268116,-0.194029674,0.501817763
2117,89.60791736,24.46632341,460265.6649,2705912.913,RAJSHAHI,CHAPAI,Medium Highland 2,5,1.1,17.20015717,-0.118192911,0.526429415
2118,89.48487107,24.29020909,447723.3792,2686454.005,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.1,1.4,10.4503231,-0.028957792,0.444960266
2119,89.67351259,24.47813576,466916.3391,2707203.536,RAJSHAHI,SIRAJGANJ,Medium Highland 1,7.5,1.4,15.28340721,-0.15253678,0.440151513
2120,89.00757355,24.9761383,399831.9564,2762671.903,RAJSHAHI,JOYPURHAT,Medium Lowland,5.5,2.4,17.12066078,-0.159691617,0.466976553
2121,89.62847357,24.43934069,462340.8675,2702919.582,RAJSHAHI,SIRAJGANJ,Highland,6.7,1.1,15.64619637,-0.167111605,0.489099354
2122,89.54054317,24.96241574,453621.9283,2760864.584,RAJSHAHI,DINAJPUR,Medium Highland 2,5.5,3.5,20,-0.123912252,0.331363589
2123,89.32000028,25.09744278,431434.6048,2775910.104,RAJSHAHI,GAIBANDHA,Highland,5.2,1.6,24,-0.232538715,0.513916552
2124,89.4100428,24.8205433,440380.7244,2745205.852,RAJSHAHI,BOGRA,Medium Highland 1,6.2,3.4,18.98904228,-0.192525804,0.490449071
2125,89.59594222,24.56248125,459083.2247,2716563.311,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.9,1.3,13.9308157,-0.170551613,0.458655626
2126,89.60868956,24.68949318,460414.1163,2730622.949,RAJSHAHI,BOGRA,Medium Highland 2,6.4,0.9,16.19734383,-0.120181933,0.51452148
2127,89.44688089,25.04587536,444205.0933,2770141.492,RAJSHAHI,GAIBANDHA,Highland,6.2,1.6,21.89881897,-0.230707735,0.543675423
2128,88.89456317,24.89061441,388347.6288,2753289.094,RAJSHAHI,NAOGAON,Medium Highland 2,6.3,1.3,17.8885479,-0.122100003,0.492951512
2129,88.95391631,24.93962347,394384.6641,2758668.94,RAJSHAHI,NAOGAON,Highland,5.2,0.8,19.20660019,-0.22309871,0.469680369
2130,89.48207841,24.95594207,447717.5992,2760168.993,RAJSHAHI,BOGRA,Medium Highland 2,5.2,4,18.68330193,-0.18397741,0.506564379
2131,89.63593338,24.26587615,463046.7016,2683711.49,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.6,1.4,10.84573269,-0.132960647,0.516506732
2132,89.41696246,25.03913502,441183.8442,2769407.782,RAJSHAHI,GAIBANDHA,Highland,5.3,1.7,21.33734703,-0.228110969,0.524773002
2133,89.41773035,24.82096919,441157.8235,2745249.674,RAJSHAHI,BOGRA,Medium Lowland,6.1,1.7,21.327631,-0.159205809,0.505535603
2134,89.49971732,24.23775785,449209.2025,2680641.082,RAJSHAHI,SIRAJGANJ,Medium Lowland,4.3,2,11.40216255,-0.05897548,0.446700633
2135,89.00453172,24.9634707,399514.6273,2761271.355,RAJSHAHI,JOYPURHAT,Medium Lowland,5.9,0.9,18.29086876,-0.151171625,0.472359866
2136,89.03627888,24.98816135,402738.8946,2763982.43,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.1,1,22.78837204,-0.242789671,0.527196348
2137,89.69626377,24.38581602,469199.3663,2696976.527,RAJSHAHI,SIRAJGANJ,Highland,6.6,2,15.64462471,-0.119758703,0.500876069
2138,89.53602005,24.39983627,452954.7108,2698573.828,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.8,0.5,10.34876156,-0.025585162,0.462654591
2139,89.48810508,24.45017948,448116.8796,2704165.072,RAJSHAHI,SIRAJGANJ,Highland,5,1.4,15.47760201,-0.109942578,0.49072206
2140,89.66934843,24.55968541,466515.9977,2716233.934,RAJSHAHI,SIRAJGANJ,Medium Highland 2,8.1,0.8,16.7898674,-0.088700645,0.343636215
2141,89.59565341,24.47053916,459024.1659,2706383.27,RAJSHAHI,SIRAJGANJ,Highland,4.8,1.6,16.31230354,-0.184497431,0.541531324
2142,89.60640533,24.64976119,460170.4217,2726224.27,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.9,1.4,16.19659233,-0.144134194,0.549584687
2143,89.54138069,24.57205852,453561.5256,2717641.041,RAJSHAHI,BOGRA,Medium Highland 2,6.6,2.4,21.51925087,-0.189261287,0.550871789
2144,89.44421542,24.35350241,443625.4541,2693477.833,RAJSHAHI,SIRAJGANJ,Lowland,4.9,2.2,12.52022171,-0.033801936,0.470118403
2145,88.9355618,24.99330675,392578.0304,2764628.246,RAJSHAHI,NAOGAON,Medium Highland 2,7.1,1.3,21.53615952,-0.179262578,0.493042976
2146,89.58412921,24.47486941,457857.7503,2706866.189,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.6,1.7,14.99037743,-0.094501935,0.522800624
2147,89.67558526,24.17171938,467047.242,2673276.677,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7,1.6,14.45893002,-0.10368064,0.452009857
2148,88.89869646,24.89402855,388768.1961,2753663.792,RAJSHAHI,NAOGAON,Medium Highland 2,6.4,1.7,19.02128029,-0.153137416,0.49215582
2149,89.59076761,24.68380654,458599.1916,2729998.582,RAJSHAHI,BOGRA,Highland,5.6,2.9,16.54620934,-0.134646446,0.525215983
2150,89.49144336,24.63644784,448531.2798,2724788.334,RAJSHAHI,BOGRA,Medium Lowland,6,2,18.07068825,-0.148465157,0.499274224
2151,89.60846201,24.6761793,460386.8897,2729148.828,RAJSHAHI,BOGRA,Highland,7.4,1.1,16.77275848,-0.169658065,0.572847188
2152,89.52006678,25.03284754,451582.5954,2768670.723,RAJSHAHI,GAIBANDHA,Medium Highland 2,5.3,1.1,21.16573143,-0.133030325,0.4860515
2153,89.58768478,24.5394822,458239.4139,2714019.245,RAJSHAHI,BOGRA,Highland,5.2,1.6,16.85077286,-0.20296064,0.562198758
2154,89.58704438,24.69933433,458227.696,2731719.039,RAJSHAHI,BOGRA,Highland,5.9,1.5,16.2066555,-0.175680012,0.536135614
2155,88.88765637,24.69368062,387472.4044,2731486.503,RAJSHAHI,NAOGAON,Lowland,5.7,1.6,15.18085098,-0.128303871,0.456457138
2156,88.9924412,25.0714533,398383.0322,2773238.344,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.4,0.6,22.49464226,-0.228861943,0.49624908
2157,89.50506214,24.90461644,450017.0715,2754477.041,RAJSHAHI,BOGRA,Medium Highland 2,6.4,0.9,23.66071129,-0.218882591,0.53450495
2158,89.47324882,25.01571565,446851.9699,2766791.233,RAJSHAHI,BOGRA,Medium Highland 2,5.3,1.6,21.80771446,-0.20005548,0.550331295
2159,89.64088826,24.21015147,463533.7583,2677540.415,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.4,1.8,11.94657135,-0.009790323,0.428472221
2160,89.53781867,24.5762063,453202.3813,2718101.507,RAJSHAHI,BOGRA,Medium Lowland,5.2,2.3,16.93023491,-0.185801297,0.52889508
